Ticker;Signal;Final_rank;Quality;Momentum;PER;MCap;Slope;ROA;FCF2EV;FCF2D;MomentumValue
AFGC;HOLD;1075;1517;389;NA;NA;0.0115002937;63764.7;0;0;0.0118720662
NAC;HOLD;1074;1169;736;38.9655161283;NA;-0.0091955513;0.01964;0;0;0.2458931261
ARW;BUY;1073;1051;853;13.2907133244;7321835438.75;0.514110664;0.034059998;9.3467481453;2.4716441959;0.3017398923
BBDC;HOLD;1071.5;1294;609;-122.7710792817;484341440.695175;0.4933108202;0.02557;0;0;0.1748727399
PSA;BUY;1071.5;1070;833;36.7806051039;35076275075.0883;0.27884977;0.080690004;33.5921746036;1.699505408;0.2923435883
BCE;HOLD;1070;1374;528;19.1630336026;39728797827.3132;0.1194251524;0.05336;11.1776910991;0;0.1266359135
ARNC;NA;1069;394;1505;0;0;NA;0.01957;25.748812317;10.7547164981;NA
MFV;BUY;1068;1119;777;74.5679007636;NA;0.344005775;0.0168;0;0;0.2623241785
FSKR;NA;1066.5;382;1511;NA;NA;NA;0.04612;70.1758894065;35.8699165826;NA
VSH;HOLD;1066.5;961;932;26.5253244497;3032128488.27402;0.5835024822;0.03983;16.8707761901;2.667534392;0.3553352465
MLM;HOLD;1065;679;1212;28.5719238493;19241298327.1159;0.7735514252;0.05704;45.1227037639;5.8684029434;0.6704137607
FCX;HOLD;1064;533.5;1357;79.7560994218;47441450142.1793;1.5575281272;0.035150003;46.8049261747;7.0777998456;0.9913893102
DQ;HOLD;1062;390;1499;82.82692249;3677772340.68086;2.2130869421;0.0668;99;99;9.6486210834
PCF;HOLD;1062;1311;578;136.3934376201;NA;0.1902559742;0.027090002;0;0;0.1610390043
VOC;HOLD;1062;1490;399;9.1692308279;37386067.0392895;1.2010750782;0.08156;0;0;0.021022665
PAC;HOLD;1060;1332.5;556;23.7612612613;4005024971;0.6081531705;0.05165;14.0310883146;0;0.1474070154
SYK;BUY;1059;748;1140;56.1428578695;78478355489.8783;0.4211676054;0.05704;37.0285302335;5.1972616717;0.5564441172
KMB;SELL;1058;1085;802;18.7307121799;43398724737.2677;-0.3690627067;0.13713;26.047078989;4.393003846;0.2729317121
ETN;HOLD;1057;637;1249;38.5243544264;53371998835.3077;0.6085869588;0.03454;34.8623205814;4.8794726716;0.7405807721
WHR;HOLD;1056;929.5;956;10.938488648;11705325446.6049;0.1352212634;0.060349997;16.8044375869;6.5404228418;0.3725916312
BRBR;BUY;1055;908;977;6.9376530449;731084351.171501;0.2946490501;0.15638;34.6473402399;6.1466015104;0.3883792192
RJF;HOLD;1054;936.5;948;18.9308894292;14342845345.4932;0.8858454693;0.018380001;1.2474997252;0.9888041038;0.3700229338
NPK;HOLD;1053;1021.5;860;15.6239183187;513732024.97699;0.3439606636;0.08206;55.1302033013;0.3188354424;0.307310897
TPH;HOLD;1051.5;1309;572;8.5345624229;2171198661.58608;0.1062824792;0.06215;6.3375791717;2.8939100182;0.1564211593
WMT;HOLD;1051.5;758;1123;26.8484207956;182409138905.4;-0.0447998313;0.05861;35.5863010321;5.4587708332;0.5414739584
SWM;HOLD;1050;939;941;17.225563795;1415041089.13538;0.6466505583;0.057540003;18.2861305525;5.2655865809;0.3660628244
DT;HOLD;1049;512;1366;-27.2789109591;9425468363.94374;0.5152702938;0.0238;79.2723548461;2.7390671953;1.0176099858
KDP;HOLD;1048;652.5;1225;33.2043001729;21031165239.1508;0.0908126615;0.03637;26.5705294884;6.7146247006;0.692938278
TSLX;HOLD;1047;687;1190;8.2377358203;NA;0.4312432968;0.051999997;25.422960085;10.8391284644;0.6246078171
PFSI;HOLD;1046;427;1449;2.7533460074;2509019242.33369;0.2010743682;0.07879;99;99;1.7172459394
BRMK;HOLD;1045;1486;388;NA;1085981486.53897;0.0859906757;0.07532;0;0;0.0116785699
AEM;SELL;1043.5;904;968;26.8095234462;13641978386.5331;-0.6352923981;0.0634;31.4128552831;3.5587009861;0.3829997187
MKC;SELL;1043.5;666;1206;29.8201444338;21746729221.7759;-0.3507736353;0.05728;39.396028628;7.4047108733;0.6589648016
NJV;HOLD;1042;1117;754;482.0033391317;NA;0.0867570577;0.01672;0;0;0.2532146923
CWH;HOLD;1040.5;1338;530;10.3170493011;1086846130.63855;0.0637041108;0.09645;6.3644648538;4.3565433383;0.1274394645
GHG;HOLD;1040.5;1414;454;25.0769230036;142372453.903506;0.1136934822;0.04896;3.270121885;0;0.0709377434
ENB;HOLD;1039;1115.5;752;48.4848495357;71182657878.8425;0.2186704723;0.03132;16.2650624936;0;0.2527385625
JBL;BUY;1038;731.5;1133;30.3463213372;5808248130.04372;0.3690478522;0.03537;17.9009780202;6.6771776779;0.5497494048
BBU;HOLD;1036.5;1284;580;-65.9539448588;3162027675.77901;0.4355273498;0.02391;0;0;0.16203745
QGEN;HOLD;1036.5;735;1129;31.0980404125;10744258272.6189;0.0420901169;0.06087;38.1564739538;5.9158050945;0.5475084455
BGS;HOLD;1035;692;1171;13.8235297858;1780641220.97452;-0.0084068206;0.052259997;22.7569284128;13.0183129076;0.5961316806
GGB;HOLD;1032.5;1446;415;56.8674673517;5396213108.93334;0.6447950011;0.058179997;1.7057644932;0;0.0412983755
PZC;HOLD;1032.5;1184;677;21.5546223296;NA;-0.0914111572;0.02022;0;0;0.2163452687
PZN;HOLD;1032.5;1506;355;19.8058248724;158888191.828871;1.3707765082;0.17801;0;0;-0.0138589953
RXN;HOLD;1032.5;746;1115;35.3593736887;5373958980.84676;0.7275370699;0.046337938;28.7778951945;5.3196441871;0.5324335876
CCEP;HOLD;1029.5;987;872;29.8295130385;10304276394.9829;0.4279588469;0.02884;20.5438359089;0;0.3157474921
TEL;HOLD;1029.5;892;967;371.6860482859;41940632030.0875;0.5973138232;0.057340004;31.7987537266;2.9887204542;0.3824551977
KODK;SELL;1028;677.5;1181;-0.613082101;495793900.081017;-0.5898799346;0.011410001;13.4125382883;1.4645308924;0.6112149606
IPG;HOLD;1027;1017;841;30.2808997336;10447067218.3506;0.7684651202;0.03511;8.7637857686;3.2419412746;0.2949322303
AJG;BUY;1026;554;1302;28.7047613235;23122786647.7509;0.2374072938;0.0334;38.2515104868;6.8482751575;0.8393364137
MBT;HOLD;1024.5;1474.5;380;70.330580404;3039860696.38898;-0.027747916;0.07936;0.1961683212;0;0.0065536439
NXN;HOLD;1024.5;1196.5;658;49.551064241;NA;0.0823098894;0.02069;0;0;0.2013330752
ORCC;HOLD;1023;1417;436;9.7679327309;NA;0.3402870936;0.04098;0;0;0.0603132123
PII;HOLD;1022;1340;510;61.5628151438;7113001902.34078;0.3594925242;0.08158;11.9887707301;2.2318882014;0.1102537047
NRG;HOLD;1021;1086;763;2.3662677088;9383590260;0.2404685279;0.07827;15.0515666207;5.8655242906;0.2559909346
CCK;BUY;1019;529;1316;22.3651158532;12255891872.2106;0.4815418131;0.04833;40.6783032441;16.622047748;0.8829556169
CODI;HOLD;1019;548;1297;-69.9416902948;1112737299.57369;0.7010507744;0.029979998;27.4557162925;9.3849783528;0.8312762128
MHF;HOLD;1019;1210;635;71.2264168937;NA;0.0247493406;0.020969998;0;0;0.1914712296
MDC;BUY;1016.5;434;1407;9.9709810245;2893055134.05059;0.3310769016;0.07956;99;99;1.2551957222
ONTO;HOLD;1016.5;642;1199;NA;2756716405.9106;1.0558152234;0.01601;26.9596230536;0.2030944667;0.6413812248
KN;HOLD;1015;636;1204;289.4285746983;1835759937.639;0.4901851159;0.01885;23.3635439146;2.3973902728;0.6513106166
CAE;HOLD;1014;805;1034;29.4500007629;8315934924.28479;1.2240325403;0.02557;31.8475386473;0;0.4527877326
EDU;BUY;1013;467.5;1371;74.8221827805;25086292350.077;0.4305078423;0.01923;45.1523106305;3.2923140206;1.0264688195
INT;HOLD;1011.5;975;862;19.4561406186;2049457080.50859;0.5529350298;0.0207;3.1160330308;1.0248786678;0.3088231928
SCL;HOLD;1011.5;756;1081;22.0697245467;2558731088.19183;0.1083927476;0.05949;44.0084620625;4.3306176912;0.4958809346
CMRE;HOLD;1010;523;1313;-54.9162006911;546390843.549276;1.2758877801;0.03715;28.923884121;17.1859781966;0.8738393895
KKR;HOLD;1009;409;1425;13.8381738668;24036208418.204;0.4983864946;0.07274;99;99;1.3787979854
CI;HOLD;1008;1083;748;9.7813589648;78720381196.6862;0.4063046719;0.03574;8.0813116027;2.7189193472;0.251902949
OHI;HOLD;1007;579;1251;53.3908043785;8574135158.07254;0.2941350186;0.02944;24.486524442;9.0583859163;0.742494708
MCK;BUY;1005;1097;728;-6.7777208653;27405296340.473;0.2421130986;0.03218;7.3617611089;2.0409169695;0.2411508625
NCA;HOLD;1005;1159;666;34.9295777334;NA;-0.1077246549;0.019199999;0;0;0.2084711813
SHOP;BUY;1005;327;1498;443.7992051762;127390962020.689;0.2519121184;0.01929;478.3225723825;3.0295372782;9.2814833322
MSD;HOLD;1003;1306.5;514;-47.9787258392;NA;0.0870357802;0.0269;0;0;0.1145136137
SYF;HOLD;1001.5;1047;771;17.1409690958;22558218752.0466;0.9106919605;0.0138;0;0;0.2580541962
UL;HOLD;1001.5;1410;408;21.1634347219;140033853399.776;-0.1642284995;0.08831;17.1852957519;0;0.0338218841
CYH;HOLD;1000;422;1395;1.9999999392;1037607259.90293;0.9943745274;0.022769999;21.5820589017;21.6231632833;1.1616162468
D;SELL;999;1259.5;557;-118.4668989547;54619721328;-0.2627351344;0.02252;0;0;0.1476013611
GFF;HOLD;998;818.5;997;16.0969220195;1168151518.13417;0.0449478828;0.051209997;17.230243481;8.7515136649;0.4147580802
SBR;HOLD;997;1515;299;12.5430869399;456187784.5;0.0655469232;3.63801;0;0;-0.067376463
CRH;HOLD;996;879;933;18.601285683;36346493625.7077;0.3573974637;0.03898;13.0566174902;5.305190925;0.3559235033
FINS;HOLD;994.5;1484;327;NA;NA;0.1574993321;0.0728063722;0;0;-0.0357215948
HRI;HOLD;994.5;882;929;33.9442218917;2469507342.34532;1.5026249241;0.03489;11.1938561238;4.9459637999;0.3511933219
FLT;BUY;993;862;947;34.2623142186;21885133859.2516;0.3122311993;0.051859997;25.3472845114;4.2169305088;0.3694320867
AZZ;HOLD;992;1112;696;104.6530587333;1276749256.56741;0.7958001531;0.047930002;15.734089035;2.2911328046;0.2288228908
TR;HOLD;991;1345.5;462;36.5717546815;NA;0.0656988856;0.037100002;0;0.3139143653;0.0779766491
APD;HOLD;990;567;1239;30.1257040268;56526411609.8182;-0.151113415;0.061139997;79.7563558873;10.6482734207;0.7130626468
BCEI;HOLD;989;1244;560;7.2787876322;744898210.432709;1.2665057012;0.03486;6.3868100004;0.2647559416;0.1522916406
AES;HOLD;987.5;360;1441;404.374986887;17162338679.5418;0.7577295484;0.042930003;73.187654644;38.0782672046;1.5866754096
MIN;HOLD;987.5;1056;745;15.1836735862;NA;0.0091106061;0.014520001;0;0;0.251449978
RCI;HOLD;985.5;1378;419;16.1629159266;15929442107.0444;0.1886449733;0.053150002;11.0234063833;0;0.0450473403
TRU;HOLD;985.5;712;1085;47.4525153304;16127272950.0816;-0.0271251106;0.051999997;33.1435227174;6.0482581338;0.4993052982
TOL;HOLD;984;976.5;815;13.6586649378;5931893152.0368;0.4905108005;0.03979;10.5378131462;4.1581130195;0.2816864695
FR;HOLD;983;639;1152;27.712419298;5413540229.22091;0.0045086913;0.02815;23.5294904502;5.5283750886;0.5708710822
FLOW;HOLD;982;1042;746;463.4074175799;2605385077.99232;0.6601342141;0.0269;7.937107926;1.3362860308;0.2514739397
AIZ;HOLD;979.5;760;1025;18.3154585773;7341319515.67282;0.08647562;0.01102;5.4588828345;1.7697119154;0.438733299
DVA;BUY;979.5;654;1131;16.4506416883;11030118742.6973;0.4013205629;0.06264;31.5063586254;14.9401595102;0.5488321728
ESNT;HOLD;979.5;1421;364;10.628866412;4522363655.18006;0.1825945653;0.06875;5.9298144331;0.4584105585;-0.009408432
JHG;BUY;979.5;1353;432;33.1034473989;4331628000.45104;0.5920551698;0.05865;8.2560692783;0.9769349764;0.0573694776
DPZ;SELL;976.5;676;1107;26.6771589007;12731452990.9206;-0.2645912163;0.30754998;56.1763649822;14.3140924346;0.5201544194
SOR;HOLD;976.5;1010;773;-33.3465201945;NA;0.3287099024;0.01197;0;0;0.2598729594
GSK;SELL;975;1405.5;376;34.5564503824;83822231513.909;-0.2597444058;0.06287;11.8190883304;0;0.0036590371
LL;HOLD;974;1370;411;10.8428573608;639789264.172199;0.0178171809;0.0582;4.4920352678;1.4172589843;0.0355351329
AMP;HOLD;973;592.5;1186;17.8065578273;25260292665.2556;0.6121605211;0.010620001;14.0841323747;3.5630303942;0.6179962768
LW;HOLD;972;775;1003;40.9702980872;12045002271.3899;0.494264887;0.08733;38.9188017342;7.6284425272;0.4201596516
GFY;BUY;971;1257;520;NA;NA;0.2513807452;0.0225085446;0;0;0.1186657039
HNGR;HOLD;970;818.5;957;23.1616164699;828118841.281448;0.2529659494;0.049689997;17.4754090782;8.1090392026;0.3737499714
NOAH;HOLD;969;1463;312;21.5802114818;804461770.864105;0.751321623;0.07079;2.3061174585;0;-0.0531666674
BKI;HOLD;968;581;1193;41.647400608;10827977500.931;-0.1555803803;0.03709;39.9628352787;6.322706171;0.6282378965
EXP;HOLD;966.5;1069;700;14.8578312885;5117226773.81657;0.7538662908;0.0915;24.271101555;4.1470992186;0.2300568682
MAA;BUY;966.5;571;1198;60.4555794753;15071390210.3969;0.2710934421;0.023829998;25.6142473841;5.8308457776;0.6392458515
CMG;BUY;964.5;279;1487;107.9169325173;37384129687.0575;0.2723014333;0.03688;228.3270967364;17.2291249744;3.4628766221
EGP;HOLD;964.5;502;1264;47.9963772539;5148982703.53757;-0.0258740186;0.03043;39.4343762124;7.9161540951;0.7704053436
CL;HOLD;962.5;1234;531;23.7070071469;59209594765.3351;-0.0326921143;0.15301;23.8856387682;2.7649584316;0.1285989024
FSK;HOLD;962.5;1424;341;-6.0435851854;NA;0.4383514608;0.04133;0;0;-0.0252364781
COLD;SELL;960.5;412;1352;309.5454476096;8566611625.40268;-0.2480874556;0.02062;30.0425807483;8.6085910785;0.9721067539
GPRK;HOLD;960.5;847;917;-9.2796612594;574449296.529247;1.2782659419;0.06579;20.4052132499;9.6225452807;0.3426563268
CIG;HOLD;959;1418;345;9.8122061698;2456769307.05708;0.0121962682;0.04798;1.582587833;0;-0.0236394497
NPTN;BUY;958;771;988;-97.3333358765;408777710.64057;0.2021125011;0.01194;7.9039279427;1.0278198567;0.4029196774
SJR;HOLD;957;1364.5;392;243.5135196995;8732554228.65385;-0.0084037272;0.04701;9.7436675343;0;0.0149988269
DEO;BUY;955.5;1013;743;25.1623984056;93757568332.8735;0.3794985652;0.06291;57.7078512198;0;0.2509025729
LSI;BUY;955.5;523;1233;38.342722145;6095623172.46513;0.3557917409;0.03413;36.7932238452;9.630471308;0.7054650546
PKG;BUY;954;948.5;807;27.7293402301;12436038934.7239;0.5925619127;0.07226;25.1425899995;4.7437247759;0.2753963363
AMT;SELL;952.5;598;1156;53.0844333618;89118713657.4103;-0.4068475623;0.04414;34.1806929782;9.9730516728;0.5762019401
NNY;HOLD;952.5;1173;581;88.0555576748;NA;-0.1153968502;0.01967;0;0;0.1620845184
IQV;BUY;951;405;1348;130.475525756;35431943121.5612;0.3000305785;0.02118;32.541071254;8.9612450065;0.965039161
GMRE;HOLD;950;326;1426;-78.6206914091;587790242.072525;0.0977421436;0.019340001;32.5203291566;13.6351897867;1.3799421777
NMI;HOLD;949;1269;482;59.315791883;NA;0.0282726433;0.022880001;0;0;0.0925302804
FHI;HOLD;948;1447;303;NA;2586015233.01766;0.2836600168;0.13262999;8.3840488065;0.6484868748;-0.0615561074
CTLT;BUY;947;295;1452;57.1080342554;17466584391.4265;0.2967109542;0.04479;99;99;1.7693617945
CURO;HOLD;946;1493;253;7.9822121493;269281829.681937;1.2118144364;0.08356;0;0;-0.1337044238
GPN;BUY;945;473;1272;99.7640991211;57002428396.2406;0.2531176551;0.0171;29.8990314854;4.5319540248;0.785905965
CEO;HOLD;944;1421;323;10.2173913043;18352347912.5;0.1569229459;0.04721;1.0063815618;0;-0.0420274108
CNC;HOLD;943;1253;490;19.0032054216;33878170808.3202;-0.1146247453;0.046830002;5.7664966651;2.6194273347;0.0955366223
SAND;SELL;942;943.5;796;87.1428557805;1175513541.72201;-0.7541076999;0.03041;19.4170673998;0.0511817268;0.2710083823
BEP;BUY;940.5;274;1461;-76.7803047643;8346460968.4307;0.5450456621;0.01243;30.4488143197;11.108112148;1.9120372527
KEN;HOLD;940.5;379;1356;4.5224589913;663139468;0.8192027651;0.01169;21.1866852724;8.2854729987;0.9895324731
FRO;HOLD;938.5;424.5;1310;3.397129141;705274663.626728;-0.1634888173;0.0784;99;99;0.8654686419
JOE;HOLD;938.5;290.5;1444;60.9530008182;1437432895.01085;1.3499895396;0.029790001;104.9543638813;11.3238643741;1.6761808346
AAP;HOLD;937;789;944;23.1848730093;10724064486.7801;0.1555476409;0.043309998;21.6377662552;5.6462406308;0.3666914115
DE;HOLD;936;312;1420;30.9194887655;95017298163.7026;1.1163714277;0.04733;134.4509052092;42.3455811691;1.3631272493
BLL;HOLD;935;329;1402;47.4431818182;27180889522.5;0.1861463204;0.0444;108.3406787594;25.3960773574;1.2044232095
DOW;HOLD;934;768;962;37.3170736359;45461556667.5388;0.6745423639;0.02713;14.1293271738;4.456523687;0.3810911224
ELS;SELL;933;651;1078;47.1291853861;10592264364.1226;-0.2088268588;0.05215;39.053392413;7.6261637093;0.4929785698
ABC;HOLD;931;1007;721;-6.5348983416;15173630704.1668;0.0231914904;0.0328;10.8848441548;2.374139292;0.2394889539
GBL;HOLD;931;1511;217;8.672727238;98035997.0079899;0.8337036069;0.33313;0;0;-0.1775930186
WWW;HOLD;931;966;762;-20.5176476871;2823851541.19359;0.6972222758;0.032679997;10.9340332323;2.8561537398;0.255599825
CEE;BUY;929;1270;457;-2.8863691271;NA;0.2502886001;0.02305;0;0;0.0735129687
DAC;HOLD;928;303.5;1423;6.1240310078;184560827;3.9443191498;0.0462;109.1971249324;70.3104121484;1.373714338
TJX;HOLD;927;507;1219;893.5714176723;76144923316.8395;0.1946051237;0.01324;22.6247793755;4.2431194695;0.6776741162
AROC;HOLD;926;708.5;1017;-22.591792739;1341913540.87388;0.80442086;0.04235;18.8743754408;9.7931893472;0.4332869395
NYV;HOLD;925;1093;627;43.89728016;NA;-0.0716804103;0.015829999;0;0;0.1840982696
CNMD;HOLD;922.5;359;1360;370.1562404633;3389461468.92357;0.6396918099;0.024939999;52.489208768;9.4738070682;0.9962916352
DELL;HOLD;922.5;358;1361;19.6208538037;21267387783.8516;0.572109411;0.02654;37.0004551526;17.4821020586;0.9998964858
PCM;HOLD;922.5;945;774;-14.7952441338;NA;0.3582905582;0.03809;11.0946181697;4.1622786696;0.2614009404
PPG;BUY;922.5;916;803;30.9521674896;32577862414.8429;0.3265384118;0.05609;23.5073483882;4.1011952971;0.2733048185
CRT;HOLD;920;1510;207;11.3209877485;NA;0.8756228458;0.33062;0;0;-0.1928886095
IAA;HOLD;919;625;1091;37.8006872852;6842913715;0.2495008487;0.083330005;58.0083721972;13.359708241;0.5039650112
EHI;HOLD;918;784.5;930;9.0636044425;NA;0.1487435336;0.041279998;20.7166763393;5.5778641125;0.3514236905
VMC;HOLD;917;622;1092;37.8649635036;21944949838;0.4654743311;0.04919;45.8130322243;6.8086038281;0.5075208974
HNI;BUY;916;1225.5;488;37.8979585609;1576124490.13828;0.3259448836;0.045890003;10.7901518416;1.5488086392;0.0946215892
NIM;HOLD;915;1127;585;36.8214300701;NA;-0.0083733177;0.01727;0;0;0.164803076
HBI;HOLD;914;1237;470;-86.2149568362;6382486788.97687;0.370139802;0.06571;9.2857573183;4.1262175125;0.0837758965
TX;HOLD;913;1308;396;8.2375184491;1700120634.05338;1.2486758891;0.05231;6.8635650777;1.6884540975;0.0184766829
QTS;SELL;912;381;1322;-121.0169468896;3461705156.22786;-0.3820324031;0.01193;23.20809306;7.1822427479;0.8934721521
GRC;HOLD;911;1023;679;33.523314481;590744130.885887;-0.0550523514;0.049889997;29.5665314433;0.0653927481;0.2186332757
ENS;BUY;910;788;911;34.2061277694;3629927695.21902;0.2878168502;0.04326;21.8017670832;5.6071475143;0.3377503029
ANET;BUY;908.5;1205;491;33.949938644;15128622121.2852;0.3616153981;0.098929994;33.0367693441;0.1609427015;0.0961221817
MVO;HOLD;908.5;1512;184;6.8032788449;31711831.4787412;0.7166884595;0.36081;0;0;-0.2270850064
CE;HOLD;907;630.5;1065;8.4655796338;16051680739.6404;0.627129114;0.04501;36.6902593791;7.6866841899;0.4833009404
FND;BUY;906;401.5;1292;46.8152170596;8766639501.0433;0.4098675565;0.05153;119.8045220561;13.7235123836;0.8244435588
DKL;HOLD;905;398;1295;8.5023925635;293262831.13459;0.31939684;0.13213;399.4560983702;157.2066585465;0.8302778915
FCAU;HOLD;902.5;1144;548;7.1323850433;18333865884.6819;0.9842531191;0.02179;4.827700994;0;0.1408305532
MWA;HOLD;902.5;926;766;25.6136811715;1989217136.15886;0.2671175005;0.06526;23.8141445966;4.8636071128;0.2563679866
NSA;BUY;902.5;448;1244;71.1320769112;2426710255.80963;0.2442455786;0.027460001;32.5442725461;12.1996077076;0.7217446343
VZ;HOLD;902.5;816;876;12.7441858691;218577319900.911;-0.097284776;0.06453;22.389670247;9.4147161753;0.3169159165
FMY;HOLD;900;1153.5;536;52.4999983609;NA;0.0292002307;0.01879;0;0;0.1317762633
AZN;SELL;898.5;584;1104;38.7766827112;123615262707.343;-0.2452991014;0.04047;41.9931521698;6.886076138;0.5164487256
SMP;HOLD;898.5;1394;294;17.2720027606;878010882.57637;-0.1147736665;0.07524;10.9693597608;0.4724995471;-0.0735505063
MIXT;HOLD;897;1376.5;308;32.0235286039;205522753.85553;0.7218160434;0.0602;8.688165972;0.2992863925;-0.0560264999
DAR;HOLD;896;205;1478;38.1629215198;10904823735.57;1.3742118292;0.0175;91.0684030657;12.1754797884;2.6439308495
LDOS;HOLD;894.5;683;999;20.4311930805;11928606482.4745;-0.091914533;0.05913;31.6658645901;9.8344061277;0.4168251839
MDT;BUY;894.5;558;1124;51.0270016127;155079107830.931;0.2767091093;0.025980001;31.5167940433;5.4676673387;0.5415359262
CWEN;HOLD;892.5;363;1317;126.7592553739;3172908066.64615;0.1031597354;0.02322;28.9522958294;19.0440897449;0.8843326798
TRNO;HOLD;892.5;435;1245;46.8448277177;3623374310.43451;-0.1592400512;0.020130001;42.0218962101;4.6652109478;0.7262171667
ALL;HOLD;890.5;1046;631;6.3171576242;32937715448.3844;0.2672704859;0.043309998;13.2746784438;3.0886945007;0.1892724709
AMRC;BUY;890.5;191;1486;43.7727286599;1207060832.25189;0.7380657307;0.02902;99;99;3.3938460717
SIG;HOLD;889;668;1007;-22.7944476157;2190005294.35192;2.5017315286;0.01413;7.1227009463;4.0330018664;0.4216028482
AOS;HOLD;888;1314.5;356;28.792453262;8109595613.39428;0.4455463424;0.088719994;21.1729963779;0.3538362827;-0.0135019157
MPW;HOLD;887;330;1340;25.7160492885;11907516865.4664;0.1427282388;0.0339;63.1112383599;27.4344643479;0.9432458624
EAF;HOLD;886;1387.5;282;7.0864194705;1599874536.72519;0.9235835673;0.24866;10.2376952191;3.3705074012;-0.0909393105
PLD;HOLD;884.5;443;1226;47.6294817678;70507944147.6352;-0.1308534989;0.0221;36.8143462873;6.919999861;0.6940254415
WD;HOLD;884.5;392;1277;12.9682618299;2900259551.42477;1.0760151911;0.067140006;99;99;0.7907755695
GD;HOLD;883;1468;199;NA;NA;0.1475960362;0.061725267;0;0;-0.2039892782
HESM;HOLD;882;680;985;17.3435109262;396004316.991928;0.5470974125;0.108330004;36.0888685245;19.6171413908;0.3960169595
HRC;HOLD;881;898;764;27.8454730135;6655755219.30649;0.104008032;0.05692;22.0425981131;4.9702893719;0.2560080908
CLH;HOLD;879.5;406;1255;35.2975199045;4318714921.48445;0.5501001949;0.03171;44.3832123729;13.47611854;0.7445195478
MGF;HOLD;879.5;1020;641;12.7826082534;NA;-0.0578305718;0.01254;0;0;0.1947153322
LHX;HOLD;878;1036.5;619;24.9938778027;37549164716.681;0.0645113621;0.042379998;14.9934823375;2.5963650931;0.180657531
SAFE;BUY;877;162.5;1492;58.6495749971;1244835332.58574;0.4829659558;0.026800001;99;99;4.0422853254
MMI;BUY;876;1228;426;31.81481538;831236962.965622;0.3916404719;0.04621;12.3624217523;0.8430469255;0.0501940513
VEC;HOLD;875;606;1046;21.1465888169;660797275.759277;0.2927143736;0.040260002;33.3764356865;8.2784240931;0.4661653065
FAF;HOLD;874;1306.5;344;8.2824676068;5405728486.00149;-0.0932732464;0.053239997;6.5214512057;1.877931148;-0.0239869656
DFS;HOLD;873;658;992;26.5294776212;29059141070.1875;1.0949054395;0.01006;6.4856767946;3.5932603417;0.4065120325
HYB;BUY;872;850;799;-43.8118830766;NA;0.2085354849;0.033350002;14.8181592897;4.1532993437;0.2718971077
MCD;HOLD;870.5;647;1001;32.4627569474;152602344283.91;0.0390164633;0.0856;51.8153412458;13.2357820186;0.4184922388
STOR;BUY;870.5;532;1116;38.2717528133;8456133949.82542;0.4585599676;0.02775;28.3677058051;8.6751661748;0.5346094355
TSN;HOLD;869;1285;362;13.0306863613;20696209046.5987;0.2703773483;0.06735;9.714942201;3.18781786;-0.0102093163
BOE;BUY;868;1061;583;-21.7097417024;NA;0.2830825162;0.01481;0;0;0.1638202002
CBU;HOLD;866;632;1010;23.7792200856;3878131712.80444;0.4268407664;0.012999999;16.2803845707;2.4727418104;0.4268912183
LMT;SELL;866;1211;431;13.9174621461;80590084558.5;-0.2281706013;0.11295;22.3629665229;2.8121725449;0.0568239437
PPT;HOLD;866;1090;552;-21.0087717625;NA;0.0902566735;0.01578;0;0;0.1453546062
EPRT;HOLD;864;325;1315;51.5068480958;2384180155.87986;0.5068525424;0.02111;43.7846558754;11.3054686574;0.8782833212
AIZP;HOLD;863;762;877;17.1986267186;6893663810.76649;0.0485417051;0.01102;5.1176911397;1.7697119154;0.3191396557
KMX;HOLD;861.5;306.5;1332;26.4337514946;19478455113.9274;0.3357274928;0.031059999;61.2708371709;27.0876812015;0.92944793
PHK;HOLD;861.5;1113.5;525;NA;NA;0.5030954091;0.0493;13.7136932829;2.8374134781;0.1257296074
HTH;HOLD;860;583;1055;6.858283555;2165667098.18968;1.0162643796;0.02686;18.6159499609;10.6917051382;0.4767346936
SCI;HOLD;859;738;898;16.0381939676;7052851861.64919;-0.0316235194;0.03695;19.1669661795;6.2815831818;0.3260802446
INSW;HOLD;858;1265.5;370;4.0222322011;418802730.467102;0.0582481783;0.07036;7.5848815936;4.5684640065;-0.0023003441
UHS;BUY;857;1187;446;11.5668792308;9587418192.18781;0.2251778122;0.06758;12.6962486433;3.8456616606;0.0672767685
PM;BUY;856;1262;368;16.39728694;131484777487.562;0.2075873567;0.16705999;18.4113600643;3.7214909269;-0.0034003774
SAR;HOLD;854.5;670;959;7.9355732066;191760112.312817;0.5829408344;0.03815;18.8255467855;10.154130859;0.3765741269
WOW;HOLD;854.5;282;1347;98.5294117647;752114094.5;2.3736320012;0.04162;101.7710957103;64.1559888579;0.9650349655
CF;HOLD;853;753.5;873;30.9727882852;9680292714.17203;0.6120179713;0.03208;18.4617030166;4.7920568972;0.3158178872
TFX;HOLD;852;465;1161;55.1438647702;18190425100.9149;0.077376543;0.03993;78.8517994328;9.8198860038;0.5805137435
BLK;BUY;851;660;965;21.4508641122;102988937726.628;0.3194115844;0.02072;25.5211730559;1.8891978594;0.3817236865
AMOV;HOLD;850;1476.5;148;32.5749993324;20141692566.6885;0.094896499;0.06802;0;0;-0.2794855957
