Ticker;Signal;Final_rank;Quality;Momentum;PER;MCap;ROA;FCF2EV;FCF2D;MomentumValue
BRE.MI;HOLD;62;46.5;255;28.7468024837;1662257084.7112;0.03604;416.6098854913;107.0079935331;-0.1347860501
NXI.PA;HOLD;59;27;261;20.6562844214;1632355489.13419;0.01979;58.9412559727;42.4997064846;-0.1186937636
IIA.VI;HOLD;56;19;263;33.1178708675;1703810751.16214;0.02088;117.3317162795;75.7690227592;-0.1172419055
RIN.PA;BUY;54;147;133;17.6531671859;261137850;0.020920001;18.6930510916;10.5900445888;-0.3386175393
MERY.PA;HOLD;53;234.5;45;8.0430107732;534326171.762495;0.028110001;16.3098928625;11.3798205364;-0.502047168
STF.PA;BUY;52;85;194;12.3314699112;228534900;0.029649999;53.6269278856;29.0337066167;-0.2079115196
DAM.DE;BUY;44;93.5;161;29.5620428675;NA;0.0374;213.2201747514;30.3260018078;-0.2859086854
HOME.MC;HOLD;40.5;162;88;13.7037041747;597024798.117737;0.0376;40.2676353751;14.4040674659;-0.4108108314
REN.MC;BUY;40.5;103;147;3.6603774665;41212422.2555637;0.018070001;21.9500088214;13.6711564707;-0.3125316817
LPE.PA;HOLD;39;36;212;21.7659128625;168698441.861633;0.02306;64.1413744966;31.789009396;-0.1889742608
SON.LS;BUY;32;130;93;23.607143334;521184018.763318;0.01716;16.690753826;12.5751097845;-0.399776874
ISUR.MC;BUY;27;42;164;6.1430793899;68982153.0327406;0.01986;40.8711499113;30.1323148274;-0.2770858554
TIT.MI;HOLD;25;143;61;5.9898303727;5439984039.16655;0.02375;18.3358279077;16.0545939857;-0.4655267305
JCQ.PA;HOLD;23;139;62;13.8150290487;175353121.205883;0.020694272;16.7828025911;16.3885489119;-0.4647548138
CGM.PA;SELL;21;70;103;39.629005059;139682825;0.02173;39.5292337607;18.8767943358;-0.3825665746
LDO.MI;HOLD;20;52.5;117;6.6931155905;5742181243.53293;0.037320003;320.6258688;143.8888846222;-0.3597411476
IPR.LS;HOLD;13;81;27;4.821428763;9370695.97235799;0.026099999;39.3506260245;35.2193417484;-0.5620214171
ALLAN.PA;BUY;12;1;101;16.0423458982;19915774.8712959;0.010240001;555.2725592705;451.9829657548;-0.3860535003
FNG.BR;HOLD;10;95;4;3.0434782609;32984917;0.013819586;16.8124517241;21.2268862069;-0.8653846154
GLJ.DE;HOLD;3;10;24;21.9389389847;1126990863.76979;0.013250001;65.6347222618;52.915708999;-0.5782075657
