Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover
KERING;FR0000121485;KER;"Euronext Paris";EUR;577,70;582,80;575,60;581,80;"09/10/20 17:35";CET;115640;66866206,80
KERLINK;FR0013156007;ALKLK;"Euronext Growth Paris";EUR;3,55;3,55;3,30;3,40;"09/10/20 17:35";CET;61024;206189,36
"KERRY GROUP PLC";IE0004906560;KRZ;"Euronext Dublin";EUR;109,60;110,90;109,60;110,40;"09/10/20 21:00";IST;121946;13445846,215
KEYRUS;FR0004029411;KEY;"Euronext Paris";EUR;2,04;2,14;2,03;2,13;"09/10/20 17:29";CET;11317;23372,80
"KEYWARE TECH.";BE0003880979;KEYW;"Euronext Brussels";EUR;0,695;0,695;0,695;0,695;"09/10/20 09:03";CET;3500;2432,50
KIADIS;NL0011323407;KDS;"Euronext Amsterdam, Brussels";EUR;1,58;1,626;1,562;1,60;"09/10/20 17:35";CET;606266;965817,038
"KINEPOLIS GROUP";BE0974274061;KIN;"Euronext Brussels";EUR;28,00;28,70;27,75;28,55;"09/10/20 17:35";CET;72301;2044863,45
"KINGSPAN GROUP PLC";IE0004927939;KRX;"Euronext Dublin";EUR;78,00;78,00;76,25;76,50;"09/10/20 21:08";IST;224605;17229789,8195
"KKO INTERNATIONAL";FR0013374667;ALKKO;"Euronext Growth Paris, Brussels";EUR;0,141;0,1495;0,1385;0,1495;"09/10/20 17:35";CET;1168131;170642,6925
KLEPIERRE;FR0000121964;LI;"Euronext Paris";EUR;12,87;13,16;12,285;12,45;"09/10/20 17:35";CET;1351776;17095847,01
KLIMVEST;GB00B19RTX44;ALSIM;"Euronext Growth Paris";EUR;1,00;1,00;1,00;1,00;"24/09/20 14:16";CET;200;200,00
"PHILIPS KON";NL0000009538;PHIA;"Euronext Amsterdam";EUR;40,205;40,565;39,90;40,50;"09/10/20 17:39";CET;1803718;72165731,665
"AHOLD DEL";NL0011794037;AD;"Euronext Amsterdam, Brussels";EUR;24,30;24,78;24,25;24,73;"09/10/20 17:35";CET;3271334;80453645,59
"BAM GROEP KON";NL0000337319;BAMNB;"Euronext Amsterdam";EUR;1,235;1,245;1,213;1,213;"09/10/20 17:35";CET;1923655;2356160,101
"BRILL KON";NL0000442523;BRILL;"Euronext Amsterdam";EUR;17,50;17,50;17,50;17,50;"09/10/20 09:00";CET;1;17,50
KLM;NL0000009645;-;"Euronext Expert Market";EUR;0,935;0,935;0,935;0,935;"18/02/20 11:30";CET;41;38,34
"PORCELEYNE FLES";NL0000378669;PORF;"Euronext Amsterdam";EUR;8,50;8,50;8,50;8,50;"22/09/20 11:30";CET;80;680,00
KORIAN;FR0010386334;KORI;"Euronext Paris";EUR;27,40;28,40;27,40;28,40;"09/10/20 17:39";CET;311599;8791685,06
"KPN KON";NL0000009082;KPN;"Euronext Amsterdam";EUR;2,192;2,249;2,183;2,235;"09/10/20 17:36";CET;28475948;63069273,204
"KRIEF GROUP";FR0004152700;MLKRI;"Euronext Access Paris";EUR;2,62;2,62;2,62;2,62;"21/09/20 16:30";CET;11;28,82
"KUMULUS VAPE";FR0013419876;MLVAP;"Euronext Access Paris";EUR;4,12;4,12;4,12;4,12;"08/10/20 11:30";CET;210;865,20
EMULATION;BE0024644065;-;"Euronext Expert Market";EUR;253,34;253,34;253,34;253,34;"19/09/17 11:30";CET;5;1266,70
L'OREAL;FR0000120321;OR;"Euronext Paris";EUR;279,00;282,40;278,20;282,40;"09/10/20 17:37";CET;298494;82302532,50
LDC;FR0013204336;LOUP;"Euronext Paris";EUR;99,80;99,80;99,60;99,80;"09/10/20 17:35";CET;897;89490,40
"LA FONCIERE VERTE";FR0000039638;LFVE;"Euronext Paris";EUR;111,00;111,00;111,00;111,00;"03/09/20 11:30";CET;1;111,00
"LA PERLA FASHION";NL0012191662;ALPER;"Euronext Growth Paris";EUR;3,80;3,80;3,80;3,80;"09/10/20 09:00";CET;1;3,80
"LACROIX SA";FR0000066607;LACR;"Euronext Paris";EUR;24,20;25,00;24,20;25,00;"09/10/20 17:03";CET;1709;42366,40
"LAFARGEHOLCIM LTD";CH0012214059;LHN;"Euronext Paris";EUR;40,59;40,88;40,25;40,40;"09/10/20 17:35";CET;12991;525742,61
LAFUMA;FR0000035263;LAF;"Euronext Paris";EUR;17,85;17,85;17,85;17,85;"09/10/20 11:35";CET;334;5961,90
"LAGARDERE S.C.A.";FR0000130213;MMB;"Euronext Paris";EUR;27,20;27,72;25,60;25,60;"09/10/20 17:35";CET;361731;9475292,86
LANSON-BCC;FR0004027068;ALLAN;"Euronext Growth Paris";EUR;17,20;17,20;16,80;17,20;"09/10/20 17:35";CET;366;6267,40
LATECOERE;FR0000032278;LAT;"Euronext Paris";EUR;1,31;1,31;1,268;1,27;"09/10/20 17:35";CET;38663;49914,696
LAURENT-PERRIER;FR0006864484;LPE;"Euronext Paris";EUR;71,20;73,00;70,80;71,00;"09/10/20 17:35";CET;1344;96921,00
"LAVIDE HOLDING";NL0010545679;LVIDE;"Euronext Amsterdam";EUR;0,254;0,268;0,254;0,268;"09/10/20 16:29";CET;1750;447,72
"LE TANNEUR";FR0000075673;ALTAN;"Euronext Growth Paris";EUR;2,90;3,30;2,90;3,30;"09/10/20 17:35";CET;500;1636,40
LEASINVEST;BE0003770840;LEAS;"Euronext Brussels";EUR;80,40;80,40;80,00;80,00;"09/10/20 17:35";CET;1699;135994,40
LEBON;FR0000121295;LBON;"Euronext Paris";EUR;78,00;79,80;78,00;79,80;"09/10/20 11:29";CET;100;7852,20
LECTRA;FR0000065484;LSS;"Euronext Paris";EUR;21,40;21,40;21,05;21,05;"09/10/20 17:35";CET;7386;157214,10
LEGRAND;FR0010307819;LR;"Euronext Paris";EUR;70,46;70,50;69,54;69,82;"09/10/20 17:35";CET;396076;27609096,98
"LES HOTELS BAVEREZ";FR0007080254;ALLHB;"Euronext Growth Paris";EUR;52,50;52,50;52,50;52,50;"05/10/20 16:31";CET;3;157,50
"MAISONS D'AUJOURD";FR0010515742;MLMAI;"Euronext Access Paris";EUR;0,39;0,39;0,39;0,39;"30/09/20 16:30";CET;1552;605,28
LV4S;BE6201089735;MLV4S;"Euronext Access Paris";EUR;4,40;4,40;4,40;4,40;"02/10/20 11:30";CET;5;22,00
LESTQBLANC202212BS;FR0013483401;TBMBT;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
"LEXIBOOK LINGUIST.";FR0000033599;ALLEX;"Euronext Growth Paris";EUR;1,065;1,065;1,02;1,025;"09/10/20 17:35";CET;20026;20736,13
"LINEDATA SERVICES";FR0004156297;LIN;"Euronext Paris";EUR;27,40;28,00;27,40;27,70;"09/10/20 17:35";CET;1887;52199,60
LISGRAFICA;PTLIG0AE0002;LIG;"Euronext Lisbon";EUR;0,0075;0,0075;0,0075;0,0075;"07/10/20 20:30";BST;334;2,51
LISI;FR0000050353;FII;"Euronext Paris";EUR;16,00;16,24;15,32;15,68;"09/10/20 17:35";CET;29071;456862,02
"LITHO FORMAS";PTLIT0AE0005;LIT;"Euronext Access Lisbon";EUR;0,0615;0,0615;0,0615;0,0615;"16/09/20 15:30";BST;20;1,23
LLEIDA;ES0105089009;ALLLN;"Euronext Growth Paris";EUR;9,55;10,20;9,55;10,20;"09/10/20 17:35";CET;7184;70455,85
"LNA SANTE";FR0004170017;LNA;"Euronext Paris";EUR;46,50;46,80;46,50;46,80;"09/10/20 17:35";CET;2644;123478,50
"LOCASYSTEM INTL";FR0004155208;MLLOI;"Euronext Access Paris";EUR;3,50;3,50;3,50;3,50;"25/08/17 11:30";CET;1;3,50
"LOGIC INSTRUMENT";FR0000044943;ALLOG;"Euronext Growth Paris";EUR;0,578;0,59;0,56;0,56;"09/10/20 17:26";CET;8659;4963,948
"LOGIS CONFORT";ES0105333001;MLLOG;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
"LOMBARD ET MEDOT";FR0006205019;MLCAC;"Euronext Access Paris";EUR;14,40;14,40;14,40;14,40;"08/10/20 16:30";CET;610;8784,00
"LOTUS BAKERIES";BE0003604155;LOTB;"Euronext Brussels";EUR;3490,00;3580,00;3490,00;3540,00;"09/10/20 17:39";CET;206;729810,00
LUCIBEL;FR0011884378;ALUCI;"Euronext Growth Paris";EUR;0,998;0,998;0,98;0,998;"09/10/20 16:17";CET;4191;4144,064
"LUCIBEL BS";FR0013525953;LUCBS;"Euronext Growth Paris";EUR;0,08;0,081;0,08;0,081;"09/10/20 16:38";CET;6834;551,554
LUMIBIRD;FR0000038242;LBIRD;"Euronext Paris";EUR;10,40;10,42;10,20;10,26;"09/10/20 17:35";CET;11209;115843,04
SOCLINPAR;QX0000022625;-;"Euronext Expert Market";EUR;21,78;21,78;21,78;21,78;"29/11/16 11:30";CET;14;304,92
LVMH;FR0000121014;MC;"Euronext Paris";EUR;408,05;411,90;406,10;411,90;"09/10/20 17:37";CET;275802;112313550,20
LYSOGENE;FR0013233475;LYS;"Euronext Paris";EUR;2,47;2,69;2,43;2,60;"09/10/20 17:35";CET;179660;463787,79
M.R.M;FR0000060196;MRM;"Euronext Paris";EUR;0,89;0,89;0,89;0,89;"09/10/20 11:35";CET;4538;4038,82
M2I;FR0013270626;ALMII;"Euronext Growth Paris";EUR;3,74;3,74;3,74;3,74;"09/10/20 17:35";CET;900;3366,00
"MBZ (Gen-Jce)";BE0010342609;-;"Euronext Expert Market";EUR;124,50;124,50;124,50;124,50;"01/09/15 11:30";CET;7;871,50
MADE;FR0010328302;MLMAD;"Euronext Access Paris";EUR;5,80;5,80;5,80;5,80;"09/10/20 17:16";CET;1000;5800,00
MADVERTISE;FR0010812230;ALMNG;"Euronext Growth Paris";EUR;0,542;0,558;0,528;0,536;"09/10/20 17:24";CET;163048;87784,176
MAGILLEM;FR0010827741;MLMGL;"Euronext Access Paris";EUR;19,00;19,60;19,00;19,60;"09/10/20 16:30";CET;590;11516,60
"MAIS.ANTOINE BAUD";FR0000061657;MLMAB;"Euronext Access Paris";EUR;120,00;120,00;120,00;120,00;"30/09/20 16:30";CET;1;120,00
"MAISON CLIO BLUE";FR0011092089;MLCLI;"Euronext Access Paris";EUR;2,06;2,06;2,06;2,06;"11/08/20 11:30";CET;50;103,00
"MAISONS DU MONDE";FR0013153541;MDM;"Euronext Paris";EUR;13,70;13,80;13,41;13,49;"09/10/20 17:35";CET;59235;804743,56
"MAKHEIA GROUP";FR0000072993;ALMAK;"Euronext Growth Paris";EUR;0,272;0,316;0,272;0,282;"09/10/20 17:35";CET;482090;140777,592
"MAKHEIA GROUP BSA";FR0013525557;MAKBS;"Euronext Growth Paris";EUR;0,12;0,12;0,117;0,117;"06/10/20 14:50";CET;3100;364,50
"MALIN CORP. PLC";IE00BVGC3741;MLC;"Euronext Growth Dublin";EUR;4,00;4,00;4,00;4,00;"08/10/20 20:50";IST;8;32,00
"MALTERIES FCO-BEL.";FR0000030074;MALT;"Euronext Paris";EUR;595,00;595,00;595,00;595,00;"09/10/20 16:47";CET;30;17850,00
"MANITOU BF";FR0000038606;MTU;"Euronext Paris";EUR;16,86;17,04;16,68;16,86;"09/10/20 17:35";CET;6808;115040,08
"MANUTAN INTL";FR0000032302;MAN;"Euronext Paris";EUR;53,80;54,60;53,80;54,60;"09/10/20 10:25";CET;85;4596,60
"MAQ ADMON. URBANAS";ES0105447009;MLMAQ;"Euronext Access Paris";EUR;8,30;8,30;8,30;8,30;"27/01/20 11:30";CET;1;8,30
"MARATHON OIL CORP";US5658491064;MROIL;"Traded not listed Brussels";USD;59,00;-;-;59,00;"03/11/05 00:00";CET;-;-
"MARE NOSTRUM";FR0013400835;ALMAR;"Euronext Growth Paris";EUR;3,05;3,06;2,96;3,05;"09/10/20 10:16";CET;684;2079,82
MAREL;IS0000000388;MAREL;"Euronext Amsterdam";EUR;4,42;4,43;4,35;4,41;"09/10/20 17:35";CET;54591;240557,82
MBWS;FR0000060873;MBWS;"Euronext Paris";EUR;1,44;1,47;1,31;1,398;"09/10/20 17:35";CET;35564;49604,888
"MAROC TELECOM";MA0000011488;IAM;"Euronext Paris";EUR;12,70;13,30;12,60;12,60;"09/10/20 17:35";CET;4963;63127,10
MARTIFER;PTMFR0AM0003;MAR;"Euronext Lisbon";EUR;0,389;0,389;0,376;0,376;"09/10/20 18:38";BST;8523;3308,648
MASTRAD;FR0004155687;ALMAS;"Euronext Growth Paris";EUR;0,318;0,318;0,308;0,308;"09/10/20 13:59";CET;750;233,50
"MASTRAD BS29";FR0013472446;MASBS;"Euronext Growth Paris";EUR;-;-;-;-;-;CET;-;-
"MAUNA KEA TECH";FR0010609263;MKEA;"Euronext Paris";EUR;1,186;1,47;1,122;1,338;"09/10/20 17:35";CET;1048122;1384736,644
"MAUREL ET PROM";FR0000051070;MAU;"Euronext Paris";EUR;1,404;1,482;1,404;1,43;"09/10/20 17:35";CET;84112;121683,552
"MBWS BSA 2022";FR0013404944;MBWBT;"Euronext Paris";EUR;0,018;0,018;0,018;0,018;"08/10/20 16:36";CET;4166;74,98
"MBWS BSAR 2023";FR0013066313;MBWSZ;"Euronext Paris";EUR;0,124;0,13;0,124;0,13;"08/10/20 11:31";CET;2640;341,74
"MCPHY ENERGY";FR0011742329;MCPHY;"Euronext Paris";EUR;25,95;26,80;25,70;26,55;"09/10/20 17:35";CET;182443;4816139,70
MDXHEALTH;BE0003844611;MDXH;"Euronext Brussels";EUR;0,78;0,78;0,768;0,768;"09/10/20 17:35";CET;18915;14617,338
"MECELEC COMPOSITES";FR0000061244;ALMEC;"Euronext Growth Paris";EUR;1,69;1,69;1,67;1,68;"09/10/20 14:54";CET;1437;2415,975
MECHELEN;BE0101614551;-;"Euronext Expert Market";EUR;35,40;35,40;35,40;35,40;"10/03/20 11:30";CET;2;70,80
"MEDIA 6";FR0000064404;EDI;"Euronext Paris";EUR;7,00;7,60;7,00;7,60;"08/10/20 14:26";CET;207;1453,20
"MEDIA LAB";IT0005324105;MLLAB;"Euronext Access Paris";EUR;1,44;1,44;1,44;1,44;"09/10/20 16:30";CET;50;72,00
"MEDIA MAKER";IT0005380438;ALKER;"Euronext Growth Paris";EUR;9,00;9,00;9,00;9,00;"24/08/20 16:13";CET;1111;9999,00
MEDIANTECHNOLOGIES;FR0011049824;ALMDT;"Euronext Growth Paris";EUR;8,24;9,34;7,58;8,98;"09/10/20 17:39";CET;215049;1866359,40
MEDIAWAN;FR0013247137;MDW;"Euronext Paris";EUR;12,20;12,20;11,96;11,98;"09/10/20 17:35";CET;3088;37021,94
"MEDIAWAN WAR";FR0013128907;MDWBS;"Euronext Paris";EUR;0,595;0,595;0,595;0,595;"02/10/20 09:00";CET;1000;595,00
"MEDICREA INTERNAT.";FR0004178572;ALMED;"Euronext Growth Paris";EUR;6,98;6,98;6,96;6,98;"09/10/20 16:17";CET;14960;104197,36
MEDINCELL;FR0004065605;MEDCL;"Euronext Paris";EUR;6,72;7,18;6,58;6,74;"09/10/20 17:37";CET;125587;865682,90
"MEDIOCREDITO EUROP";IT0004844848;MLMCE;"Euronext Access Paris";EUR;4,30;4,30;4,30;4,30;"28/11/12 10:24";CET;100;430,00
MELEXIS;BE0165385973;MELE;"Euronext Brussels";EUR;72,45;75,00;71,95;74,80;"09/10/20 15:47";CET;85918;6373088,452
"MEMSCAP REGPT";FR0010298620;MEMS;"Euronext Paris";EUR;0,84;0,91;0,84;0,91;"09/10/20 16:11";CET;14646;12835,858
MERCIALYS;FR0010241638;MERY;"Euronext Paris";EUR;4,548;4,59;4,426;4,472;"09/10/20 17:35";CET;525600;2367830,318
"MERCK AND CO INC";US58933Y1055;MRK;"Euronext Paris";EUR;69,80;69,80;69,80;69,80;"09/10/20 12:55";CET;10;698,00
"MERLIN PROPERTIES";ES0105025003;MRL;"Euronext Lisbon";EUR;6,95;6,95;6,95;6,95;"09/10/20 14:24";BST;3;20,85
MERSEN;FR0000039620;MRN;"Euronext Paris";EUR;26,90;27,30;26,40;26,45;"09/10/20 17:35";CET;20415;551293,60
"MESSER BELGIUM";BE0003222214;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
"METABOLIC EX BSA21";FR0013483534;METBS;"Euronext Growth Paris";EUR;0,02;0,02;0,0195;0,02;"09/10/20 17:23";CET;2436;47,9435
"METABOLIC EXPLORER";FR0004177046;METEX;"Euronext Paris";EUR;1,68;1,70;1,64;1,64;"09/10/20 17:35";CET;31884;52919,30
"METALEN GALLER";BE0038785821;-;"Euronext Expert Market";EUR;400,00;400,00;400,00;400,00;"20/10/15 11:30";CET;515;206000,00
METALLIANCE;FR0010492181;MLETA;"Euronext Access Paris";EUR;19,80;19,80;19,80;19,80;"03/09/20 16:30";CET;1;19,80
METHANOR;FR0011217710;ALMET;"Euronext Growth Paris";EUR;5,10;5,25;5,10;5,25;"09/10/20 15:47";CET;1130;5805,75
"METHORIOS CAPITAL";IT0004615396;ALMTH;"Euronext Growth Paris";EUR;0,03;0,03;0,03;0,03;"03/10/16 09:00";CET;1;0,03
"METRICS IN BALANCE";BE0974328602;MLMIB;"Euronext Access Paris";EUR;2,98;2,98;2,98;2,98;"24/08/20 16:30";CET;500;1490,00
"METROPOLE TV";FR0000053225;MMT;"Euronext Paris";EUR;10,70;10,86;10,62;10,80;"09/10/20 17:37";CET;73987;795117,60
"MG INTERNATIONAL";FR0010204453;ALMGI;"Euronext Growth Paris";EUR;4,28;4,28;4,20;4,20;"09/10/20 16:30";CET;3931;16630,20
"MGI DIGITAL GRAPHI";FR0010353888;ALMDG;"Euronext Growth Paris";EUR;46,80;47,00;46,05;46,20;"09/10/20 17:35";CET;11366;531860,90
MICHELIN;FR0000121261;ML;"Euronext Paris";EUR;93,40;93,90;92,34;92,94;"09/10/20 17:35";CET;503828;46844134,86
MICROPOLE;FR0000077570;MUN;"Euronext Paris";EUR;1,21;1,22;1,17;1,20;"09/10/20 16:05";CET;40520;48129,205
MICROSKIN;GB00BF553726;MLSKN;"Euronext Access Paris";EUR;0,03;0,03;0,03;0,03;"08/06/17 15:00";CET;10000;300,00
"MICROSOFT CORP SPL";US5949181045;MSF;"Traded not listed Brussels";USD;210,00;214,10;210,00;214,10;"09/10/20 17:35";CET;57;12141,80
"MICROWAVE VISION";FR0004058949;ALMIC;"Euronext Growth Paris";EUR;25,20;25,30;25,20;25,20;"09/10/20 17:28";CET;781;19711,20
"MICS PARTNERS";BE0010610377;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
"MIGUET ET ASSOCIES";FR0010500363;MLNMA;"Euronext Access Paris";EUR;1,80;1,80;1,80;1,80;"08/10/20 11:30";CET;50;90,00
MIKO;BE0003731453;MIKO;"Euronext Brussels";EUR;95,00;95,00;95,00;95,00;"09/10/20 16:30";CET;5;475,00
MILIBOO;FR0013053535;ALMLB;"Euronext Growth Paris";EUR;3,08;3,08;3,00;3,00;"09/10/20 17:18";CET;6272;18942,65
"MINCON GROUP PLC";IE00BD64C665;MIO;"Euronext Growth Dublin";EUR;0,925;0,93;0,925;0,93;"09/10/20 20:36";IST;7500;6943,57
MINT;FR0004172450;ALBUD;"Euronext Growth Paris";EUR;9,75;9,75;9,70;9,74;"09/10/20 17:35";CET;54678;531478,46
"MINT BS";FR0013307329;BUDBS;"Euronext Growth Paris";EUR;0,505;0,52;0,505;0,52;"09/10/20 16:10";CET;50125;25583,275
MITHRA;BE0974283153;MITRA;"Euronext Brussels";EUR;17,74;18,20;17,66;18,18;"09/10/20 17:35";CET;37843;679432,58
"MKB Nedsense";NL0009312842;NEDSE;"Euronext Amsterdam";EUR;0,119;0,127;0,119;0,127;"09/10/20 10:25";CET;4001;508,119
MLD;FR0013268067;MLAMY;"Euronext Access Paris";EUR;3,60;3,60;3,60;3,60;"19/01/18 14:38";CET;6600;23760,00
MND;FR0011584549;ALMND;"Euronext Growth Paris";EUR;0,122;0,128;0,1194;0,1194;"09/10/20 17:35";CET;996047;121618,3008
"MND BSA 2019";FR0013449857;ALMBS;"Euronext Growth Paris";EUR;0,0092;0,0092;0,0091;0,0091;"09/10/20 14:26";CET;41372;378,2517
"MONCEY (FIN.) NOM.";FR0000076986;MONC;"Euronext Paris";EUR;4280,00;4280,00;4280,00;4280,00;"01/10/20 16:30";CET;1;4280,00
MONFINANCIER;FR0010882886;MLMON;"Euronext Access Paris";EUR;0,30;0,30;0,30;0,30;"08/10/20 16:30";CET;150;45,00
"MONTEA C.V.A.";BE0003853703;MONT;"Euronext Brussels, Paris";EUR;99,10;100,00;99,10;99,60;"09/10/20 17:35";CET;3248;323227,70
"MULTI 24";PTMUS0AM0018;MLM24;"Euronext Access Lisbon";EUR;-;-;-;-;-;BST;-;-
"MONUMENTAL RES";PTMNN0AE0006;MLMR;"Euronext Access Lisbon";EUR;-;-;-;-;-;BST;-;-
MOPOLI;NL0000488153;MOP;"Euronext Brussels";EUR;290,00;290,00;290,00;290,00;"05/06/20 16:30";CET;20;5800,00
"MOPOLI FOND";NL0000488161;MOPF;"Euronext Brussels";EUR;7800,00;7800,00;7800,00;7800,00;"01/10/20 11:30";CET;5;39000,00
"MOREFIELD GROUP";CWN814651014;MORE;"Euronext Amsterdam";EUR;0,25;0,25;0,25;0,25;"09/10/20 13:57";CET;11799;2949,75
"MOTA ENGIL";PTMEN0AE0005;EGL;"Euronext Lisbon";EUR;1,252;1,26;1,156;1,156;"09/10/20 21:35";BST;3515747;4219381,874
MOULINVEST;FR0011033083;ALMOU;"Euronext Growth Paris";EUR;5,30;5,34;5,26;5,26;"09/10/20 15:59";CET;493;2600,02
"MOURY CONSTRUCT";BE0003602134;MOUR;"Euronext Brussels";EUR;175,00;175,00;175,00;175,00;"09/10/20 11:30";CET;22;3850,00
"MR BRICOLAGE";FR0004034320;ALMRB;"Euronext Growth Paris";EUR;7,00;7,05;6,90;6,90;"09/10/20 17:35";CET;8899;62210,80
MRE-III.P-5.SOCIMI;ES0105412003;MLMRE;"Euronext Access Paris";EUR;-;-;-;1,27;"12/07/19 00:00";CET;-;-
"MTD FINANCE";FR0010518936;MLMTD;"Euronext Access Paris";EUR;5,88;5,88;5,88;5,88;"22/12/15 15:00";CET;17;99,96
"MUNCHENER RUCKVERS";DE0008430026;MEURV;"Traded not listed Brussels";EUR;219,00;219,00;219,00;219,00;"29/09/20 15:48";CET;20;4380,00
MULANN;FR0012990968;MLMUL;"Euronext Access Paris";EUR;0,0445;0,0445;0,0445;0,0445;"11/09/20 16:30";CET;3296;146,67
MULTIMICROCLOUD;FR0013230067;MLMMC;"Euronext Access Paris";EUR;0,19;0,19;0,19;0,19;"21/09/20 16:30";CET;300;57,00
MUNIC;FR0013462231;ALMUN;"Euronext Growth Paris";EUR;3,19;3,19;3,12;3,16;"09/10/20 17:08";CET;4713;14884,40
"MUSEE GREVIN";FR0000037970;GREV;"Euronext Paris";EUR;46,00;46,00;46,00;46,00;"05/10/20 11:30";CET;18;828,00
"MYBEST GROUP";IT0005119109;ALMBG;"Euronext Growth Paris";EUR;4,16;4,16;4,16;4,16;"07/06/19 11:30";CET;14720;61235,20
NACON;FR0013482791;NACON;"Euronext Paris";EUR;6,70;6,83;6,70;6,81;"09/10/20 17:35";CET;9424;63606,49
NANOBIOTIX;FR0011341205;NANO;"Euronext Paris";EUR;6,45;6,72;6,45;6,71;"09/10/20 17:35";CET;79454;525290,34
NATIXIS;FR0000120685;KN;"Euronext Paris";EUR;2,143;2,156;2,086;2,106;"09/10/20 17:35";CET;7530082;15914880,583
"NATURE ET LOGIS";FR0013344223;MLNAT;"Euronext Access Paris";EUR;11,30;11,30;11,30;11,30;"08/09/20 11:30";CET;140;1582,00
NAVYA;FR0013018041;NAVYA;"Euronext Paris";EUR;2,135;2,245;2,09;2,11;"09/10/20 17:35";CET;392194;838566,61
NEDAP;NL0000371243;NEDAP;"Euronext Amsterdam";EUR;43,00;43,00;42,70;42,80;"09/10/20 17:35";CET;624;26736,40
"NEOCOM MULTIMEDIA";FR0004157543;MLNEO;"Euronext Access Paris";EUR;4,00;4,00;4,00;4,00;"28/09/20 16:30";CET;1;4,00
NEOEN;FR0011675362;NEOEN;"Euronext Paris";EUR;49,75;49,90;47,95;49,10;"09/10/20 17:35";CET;108577;5298457,95
NEOLIFE;FR0011636083;ALNLF;"Euronext Growth Paris";EUR;0,295;0,313;0,254;0,262;"09/10/20 17:35";CET;2954334;853254,744
"NEOLIFE BS";FR0013282936;NLFBS;"Euronext Growth Paris";EUR;0,0165;0,0195;0,0165;0,0165;"09/10/20 14:19";CET;128500;2162,25
NEOVACS;FR0004032746;ALNEV;"Euronext Growth Paris";EUR;0,0639;0,0788;0,0636;0,075;"09/10/20 17:35";CET;42624480;3064053,1915
"NEOVACS BSA";FR0013275971;NEVBS;"Euronext Growth Paris";EUR;-;-;-;-;-;CET;-;-
"NEPI ROCKCASTLE";IM00BDD7WV31;NRP;"Euronext Amsterdam";EUR;3,58;3,58;3,44;3,44;"09/10/20 13:34";CET;583;2048,22
NETGEM;FR0004154060;NTG;"Euronext Paris";EUR;1,095;1,115;1,09;1,11;"09/10/20 17:19";CET;9045;9963,87
NEUFCOUR-FIN.;BE0003680916;MLNEU;"Euronext Access Brussels";EUR;9,90;9,90;9,90;9,90;"09/10/20 16:30";CET;200;1980,00
NEURONES;FR0004050250;NRO;"Euronext Paris";EUR;23,30;23,80;23,30;23,80;"09/10/20 17:27";CET;585;13765,70
"NEW SOURCES ENERGY";NL0009822014;NSE;"Euronext Amsterdam";EUR;0,067;0,067;0,067;0,067;"09/10/20 16:30";CET;4000;268,00
"NEWAYS ELECTRONICS";NL0000440618;NEWAY;"Euronext Amsterdam";EUR;8,18;8,22;8,06;8,22;"09/10/20 17:28";CET;3714;30369,06
NEWSINVEST;FR0010358507;MLNEI;"Euronext Access Paris";EUR;1,00;1,00;1,00;1,00;"05/10/20 11:30";CET;1;1,00
NEWTREE;BE0003832491;NEWT;"Euronext Access Brussels";EUR;1,15;1,15;1,15;1,15;"08/10/20 11:30";CET;100;115,00
NEXANS;FR0000044448;NEX;"Euronext Paris";EUR;47,52;47,72;44,76;45,58;"09/10/20 17:35";CET;130350;5943505,54
NEXITY;FR0010112524;NXI;"Euronext Paris";EUR;27,24;27,50;26,96;26,98;"09/10/20 17:36";CET;55213;1496693,72
NEXPONOR-SICAFI;PTNEX0AM0002;ALNOR;"Euronext Growth Lisbon";EUR;0,30;0,30;0,30;0,30;"10/07/20 20:30";BST;54;16,20
NEXTEDIA;FR0004171346;ALNXT;"Euronext Growth Paris";EUR;0,562;0,578;0,55;0,566;"09/10/20 17:18";CET;61719;34520,472
NEXTSTAGE;FR0012789386;NEXTS;"Euronext Paris";EUR;85,00;85,00;85,00;85,00;"09/10/20 17:38";CET;14;1190,00
"NIBC HOLDING";NL0012756316;NIBC;"Euronext Amsterdam";EUR;7,41;7,42;7,41;7,41;"09/10/20 17:35";CET;206698;1532958,49
NICOX;FR0013018124;COX;"Euronext Paris";EUR;3,50;3,62;3,50;3,60;"09/10/20 17:35";CET;42379;151194,925
NMC;BE0035966762;-;"Euronext Expert Market";EUR;2250,60;2250,60;2250,60;2250,60;"15/09/15 11:30";CET;18;40510,80
"NN GROUP";NL0010773842;NN;"Euronext Amsterdam";EUR;33,45;33,45;32,99;33,10;"09/10/20 17:35";CET;795384;26308548,65
NOKIA;FI0009000681;NOKIA;"Euronext Paris";EUR;3,375;3,475;3,37;3,454;"09/10/20 17:35";CET;996937;3411462,422
"NOS, SGPS";PTZON0AM0006;NOS;"Euronext Lisbon";EUR;3,10;3,114;3,042;3,058;"09/10/20 21:35";BST;511649;1567288,896
NOVABASE,SGPS;PTNBA0AM0006;NBA;"Euronext Lisbon";EUR;3,41;3,41;3,41;3,41;"09/10/20 18:36";BST;3723;12695,43
