Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover
"QUESTFOR GR-PRICAF";BE0003730448;QFG;"Euronext Brussels";EUR;6.38;6.40;6.32;6.32;"29/12/20 16:51";CET;5988;38148.58
QWAMPLIFY;FR0010889386;ALQWA;"Euronext Growth Paris";EUR;7.10;7.15;6.80;7.00;"29/12/20 17:23";CET;10400;72729.85
"QWAMPLIFY BSAANE";FR0013472677;QWABS;"Euronext Growth Paris";EUR;-;-;-;-;-;CET;-;-
RAIZE;PTRIZ0AM0009;MLRZE;"Euronext Access Lisbon";EUR;0.85;0.89;0.85;0.89;"29/12/20 21:30";BST;4306;3704.10
"RAK Petroleum";GB00BRGBL804;RAKP;"Oslo Børs";NOK;6.88;6.88;6.64;6.72;"29/12/20 16:16";CET;128058;871143.28
RALLYE;FR0000060618;RAL;"Euronext Paris";EUR;5.90;5.90;5.62;5.80;"29/12/20 17:35";CET;119833;690785.81
RAMADA;PTFRV0AE0004;RAM;"Euronext Lisbon";EUR;4.99;4.99;4.86;4.89;"29/12/20 22:35";BST;21577;106006.64
"RAMSAY GEN SANTE";FR0000044471;GDS;"Euronext Paris";EUR;17.50;17.95;17.50;17.95;"29/12/20 17:35";CET;80;1426.60
"RANDSTAD NV";NL0000379121;RAND;"Euronext Amsterdam";EUR;54.92;55.10;54.14;54.64;"29/12/20 17:35";CET;196007;10702203.34
"RAPIDO PRET";FR0012395457;ML350;"Euronext Access Paris";EUR;0.30;0.30;0.30;0.30;"24/12/20 11:30";CET;3800;1140.00
"Reach Subsea";NO0003117202;REACH;"Oslo Børs";NOK;2.16;2.20;2.14;2.18;"29/12/20 16:25";CET;289207;629638.86
REALCO;BE0003841583;REAL;"Euronext Access Brussels";EUR;22.20;22.20;22.20;22.20;"29/12/20 11:30";CET;46;1021.20
REALITES;FR0011858190;ALREA;"Euronext Growth Paris";EUR;21.30;21.30;20.20;21.30;"29/12/20 17:35";CET;5753;117919.20
"REC Silicon";NO0010112675;RECSI;"Oslo Børs";NOK;16.99;17.05;15.60;15.61;"29/12/20 16:25";CET;12220363;195780154.58
RECTICEL;BE0003656676;REC;"Euronext Brussels";EUR;10.90;10.92;10.70;10.70;"29/12/20 17:35";CET;44323;478866.64
"RECYLEX S.A.";FR0000120388;RX;"Euronext Paris";EUR;1.842;1.868;1.816;1.848;"13/05/20 17:20";CET;7005;12873.94
REDITUS,SGPS;PTRED0AP0010;RED;"Euronext Lisbon";EUR;0.03;0.035;0.03;0.035;"29/12/20 21:30";BST;11655;406.81
REIBEL;BE0003829463;REI;"Euronext Access Brussels";EUR;0.33;0.33;0.33;0.33;"05/11/19 16:30";CET;500;165.00
"REINET INVESTMENTS";LU0383812293;REINA;"Euronext Amsterdam";EUR;15.14;15.14;15.07;15.07;"24/12/20 10:47";CET;234;3528.76
RELX;GB00B2B0DG97;REN;"Euronext Amsterdam";EUR;20.22;20.73;20.11;20.36;"29/12/20 17:35";CET;896685;18331742.43
"REMY COINTREAU";FR0000130395;RCO;"Euronext Paris";EUR;155.00;159.60;154.90;159.60;"29/12/20 17:35";CET;52199;8284405.30
REN;PTREL0AM0008;RENE;"Euronext Lisbon";EUR;2.375;2.42;2.36;2.375;"29/12/20 22:35";BST;965604;2305004.92
RENAULT;FR0000131906;RNO;"Euronext Paris";EUR;36.26;36.74;35.835;36.255;"29/12/20 17:35";CET;990079;35849379.06
RENEWI;GB0007995243;RWI;"Euronext Amsterdam";EUR;0.45;0.45;0.4305;0.4435;"29/12/20 17:35";CET;502805;221095.81
RESILUX;BE0003707214;RES;"Euronext Brussels";EUR;144.50;146.00;143.00;145.00;"29/12/20 17:27";CET;725;104401.50
"RETAIL ESTATES";BE0003720340;RET;"Euronext Brussels, Amsterdam";EUR;60.20;60.20;58.80;59.50;"29/12/20 17:35";CET;6233;371425.70
"REVIVAL EXPANSION";FR0000077232;MLREX;"Euronext Access Paris";EUR;9.94;9.94;9.94;9.94;"27/12/16 15:00";CET;3;29.82
"REWORLD MEDIA";FR0010820274;ALREW;"Euronext Growth Paris";EUR;3.18;3.18;3.10;3.12;"29/12/20 17:35";CET;45557;143091.68
REXEL;FR0010451203;RXL;"Euronext Paris";EUR;13.00;13.30;12.965;13.09;"29/12/20 17:35";CET;570914;7504617.65
RIBER;FR0000075954;ALRIB;"Euronext Growth Paris";EUR;1.52;1.58;1.52;1.54;"29/12/20 17:35";CET;30823;47759.91
"River Tech";MT0001710103;RIVER;"Euronext Growth Oslo";NOK;28.60;29.00;24.80;29.00;"29/12/20 14:46";CET;9922;280053.40
ROBERTET;FR0000039091;RBT;"Euronext Paris";EUR;893.00;916.00;887.00;915.00;"29/12/20 17:35";CET;310;281520.00
"ROBERTET CDV 87";FR0000045619;CBR;"Euronext Paris";EUR;200.00;200.00;200.00;200.00;"29/09/20 16:30";CET;1;200.00
"ROBERTET CI";FR0000045601;CBE;"Euronext Paris";EUR;742.70;742.70;742.70;742.70;"28/12/20 16:30";CET;44;32678.80
"ROCHE BOBOIS";FR0013344173;RBO;"Euronext Paris";EUR;19.70;19.90;19.40;19.40;"29/12/20 17:28";CET;1453;28524.25
ROCTOOL;FR0010523167;ALROC;"Euronext Growth Paris";EUR;2.60;2.84;2.20;2.22;"29/12/20 17:29";CET;75263;195602.52
"ROCTOOL BSA 2020";FR0013477585;ROCBS;"Euronext Growth Paris";EUR;0.015;0.015;0.01;0.01;"29/12/20 16:57";CET;82700;1234.50
"ROCTOOL BSA 2020-2";FR0013477593;ROCBT;"Euronext Growth Paris";EUR;-;-;-;-;-;CET;-;-
RODAMCO;NL0000288652;-;"Euronext Expert Market";EUR;7.40;7.40;7.40;7.40;"27/01/15 12:00";CET;2;14.80
RomReal;BMG763301022;ROM;"Euronext Expand Oslo";NOK;1.81;2.10;1.81;2.00;"29/12/20 12:53";CET;91000;178133.90
"Romsdal Sparebank";NO0010759988;ROMSB;"Euronext Growth Oslo";NOK;124.00;124.00;120.00;120.00;"23/12/20 15:13";CET;5;616.00
ROODMICROTEC;NL0000440477;ROOD;"Euronext Amsterdam";EUR;0.175;0.175;0.17;0.171;"29/12/20 16:54";CET;65085;11245.14
ROSIER;BE0003575835;ENGB;"Euronext Brussels";EUR;83.50;83.50;83.50;83.50;"29/12/20 11:30";CET;3;250.50
"ROTHSCHILD & CO";FR0000031684;ROTH;"Euronext Paris";EUR;26.50;26.50;26.15;26.30;"29/12/20 17:35";CET;10766;282860.15
ROTON;BE0003660710;-;"Euronext Expert Market";EUR;0.57;0.57;0.57;0.57;"11/08/20 11:30";CET;48;27.36
"ROUGIER S.A.";FR0000037640;ALRGR;"Euronext Growth Paris";EUR;17.40;17.60;17.40;17.60;"26/02/18 13:46";CET;162;2843.60
ROULARTA;BE0003741551;ROU;"Euronext Brussels";EUR;14.10;14.10;13.80;13.80;"29/12/20 17:35";CET;412;5738.50
"ROUSSELET CENTRIF.";FR0000035750;MLROU;"Euronext Access Paris";EUR;73.00;73.00;73.00;73.00;"17/12/20 11:30";CET;5;365.00
"ROYAL DUTCH SHELLA";GB00B03MLX29;RDSA;"Euronext Amsterdam";EUR;14.878;15.026;14.754;14.81;"29/12/20 17:37";CET;7976643;118704038.67
"ROYAL DUTCH SHELLB";GB00B03MM408;RDSB;"Euronext Amsterdam";EUR;14.318;14.406;14.12;14.144;"29/12/20 17:35";CET;131858;1880943.95
"RSR SINGULAR";ES0105505004;MLRSR;"Euronext Access Lisbon";EUR;12.98;12.98;12.98;12.98;"03/09/20 04:00";BST;-;-
RUBIS;FR0013269123;RUI;"Euronext Paris";EUR;38.32;38.66;37.88;38.26;"29/12/20 17:30";CET;173407;6628178.74
"RYANAIR HOLD. PLC";IE00BYTBXV33;RY4C;"Euronext Dublin";EUR;15.94;17.01;15.94;16.955;"29/12/20 21:04";IST;1961868;32764900.49
"S.CLUBE BRAGA";PTSCB0AM0001;SCB;"Euronext Access Lisbon";EUR;5.50;5.50;5.50;5.50;"23/12/20 16:30";BST;80;440.00
S.E.B.;FR0000121709;SK;"Euronext Paris";EUR;146.70;149.50;146.70;148.30;"29/12/20 17:35";CET;33299;4943994.00
"SAFE ORTHOPAEDICS";FR0013467123;ALSAF;"Euronext Growth Paris";EUR;0.745;0.762;0.56;0.5601;"29/12/20 17:37";CET;11348069;6935164.70
SAFRAN;FR0000073272;SAF;"Euronext Paris";EUR;120.30;122.10;119.70;120.50;"29/12/20 17:35";CET;559152;67553640.75
SAFWOOD;IT0004013725;ALWOO;"Euronext Growth Paris";EUR;0.05;0.05;0.05;0.05;"03/05/11 15:30";CET;1300;65.00
"Saga Pure";NO0010572589;SAGA;"Euronext Expand Oslo";NOK;4.36;5.25;4.32;4.70;"29/12/20 16:29";CET;27923317;132924171.90
"SAINT GOBAIN";FR0000125007;SGO;"Euronext Paris, Amsterdam, Brussels";EUR;38.45;38.50;38.05;38.13;"29/12/20 17:36";CET;819132;31284945.86
"SAINT JEAN GROUPE";FR0000060121;SABE;"Euronext Paris";EUR;26.80;27.60;26.80;27.60;"28/12/20 16:30";CET;76;2037.60
SalMar;NO0010310956;SALM;"Oslo Børs";NOK;494.80;510.60;494.20;507.00;"29/12/20 16:25";CET;144773;73171812.40
"Salmon Evolution";NO0010892094;SALME;"Euronext Growth Oslo";NOK;6.80;6.84;6.50;6.70;"29/12/20 16:25";CET;455797;3056366.99
"Salmones Camanch";CL0002409135;SACAM;"Oslo Børs";NOK;53.00;53.20;53.00;53.00;"29/12/20 15:39";CET;7846;415891.60
SAMSE;FR0000060071;SAMS;"Euronext Paris";EUR;149.00;155.00;149.00;151.00;"29/12/20 17:26";CET;225;34001.00
"Sandnes Sparebank";NO0006001007;SADG;"Oslo Børs";NOK;74.00;74.80;74.00;74.00;"29/12/20 16:25";CET;3219;240205.40
SANOFI;FR0000120578;SAN;"Euronext Paris";EUR;78.93;79.29;78.57;79.22;"29/12/20 17:36";CET;1178802;93194440.77
SAPMER;FR0010776617;ALMER;"Euronext Growth Paris";EUR;9.30;9.30;9.30;9.30;"29/12/20 11:40";CET;56;520.80
"SARTORIUS STED BIO";FR0013154002;DIM;"Euronext Paris";EUR;292.60;297.40;291.80;295.60;"29/12/20 17:35";CET;33772;9975983.00
"SAS AB";SE0003366871;SASNO;"Oslo Børs";NOK;1.97;2.088;1.799;1.863;"29/12/20 16:29";CET;72322551;141014248.46
SATS;NO0010863285;SATS;"Oslo Børs";NOK;23.10;23.85;23.05;23.25;"29/12/20 16:26";CET;242882;5686923.20
SAVENCIA;FR0000120107;SAVE;"Euronext Paris";EUR;60.40;60.80;60.40;60.60;"29/12/20 17:35";CET;653;39517.20
"SAVONNERIE NYONS";FR0013155975;MLSDN;"Euronext Access Paris";EUR;14.80;14.80;14.80;14.80;"24/12/20 11:30";CET;10;148.00
Sbanken;NO0010739402;SBANK;"Oslo Børs";NOK;69.00;69.50;68.60;69.10;"29/12/20 16:25";CET;121554;8390661.90
"SBM OFFSHORE";NL0000360618;SBMO;"Euronext Amsterdam";EUR;15.54;15.575;15.40;15.44;"29/12/20 17:35";CET;260052;4021960.88
SBT;FR0004175222;MLSBT;"Euronext Access Paris";EUR;5.50;5.50;5.50;5.50;"28/12/20 11:30";CET;17;93.50
Scana;NO0003053308;SCANA;"Oslo Børs";NOK;2.38;2.38;2.26;2.32;"29/12/20 16:18";CET;782994;1798816.32
"SCANDINAVIAN HOUSE";CH0220529603;MLSHD;"Euronext Access Paris";EUR;17.51;17.51;17.51;17.51;"13/05/16 15:00";CET;500;8755.00
Scatec;NO0010715139;SSO;"Oslo Børs";NOK;345.00;346.20;333.20;338.20;"29/12/20 16:42";CET;488032;164805527.17
SCBSM;FR0006239109;CBSM;"Euronext Paris";EUR;8.80;8.85;8.70;8.85;"29/12/20 17:27";CET;2993;26185.90
SCEMI;FR0010972091;MLCMI;"Euronext Access Paris";EUR;2.82;2.82;2.82;2.82;"24/12/20 11:30";CET;234;659.88
"SCHEERD.V KERCHOVE";BE0012378593;SCHD;"Euronext Brussels";EUR;428.00;428.00;428.00;428.00;"23/11/20 16:30";CET;1;428.00
"Schibsted ser. A";NO0003028904;SCHA;"Oslo Børs";NOK;358.40;369.80;358.40;363.50;"29/12/20 16:25";CET;89571;32712411.60
"Schibsted ser. B";NO0010736879;SCHB;"Oslo Børs";NOK;318.20;322.80;315.00;316.00;"29/12/20 16:25";CET;61501;19520926.40
SCHLUMBERGER;AN8068571086;SLB;"Euronext Paris";EUR;17.65;18.10;17.30;17.45;"29/12/20 17:36";CET;44721;787382.05
"SCHNEIDER ELECTRIC";FR0000121972;SU;"Euronext Paris";EUR;121.00;121.05;120.00;120.65;"29/12/20 17:35";CET;645828;77885221.30
"SCHOBRUNN PARIS";FR0010961920;MLSCH;"Euronext Access Paris";EUR;30.00;30.00;30.00;30.00;"08/06/20 11:30";CET;2;60.00
"SCOR SE";FR0010411983;SCR;"Euronext Paris";EUR;26.60;26.84;26.44;26.48;"29/12/20 17:35";CET;256398;6809260.04
SCR-SIBELCO;BE0944264663;-;"Euronext Expert Market";EUR;5800.00;5800.00;5800.00;5800.00;"29/12/20 11:30";CET;11;63800.00
"SD Stand Drilling";CY0101550917;SDSD;"Oslo Børs";NOK;1.075;1.10;1.04;1.055;"29/12/20 16:25";CET;1651705;1753846.13
"SeaBird Explorat";CY0101162119;SBX;"Oslo Børs";NOK;11.50;12.60;10.88;11.30;"29/12/20 16:29";CET;1756044;20820772.16
Seadrill;BMG7998G1069;SDRL;"Oslo Børs";NOK;2.70;2.74;2.50;2.65;"29/12/20 16:25";CET;1262943;3283843.48
"SECHE ENVIRONNEM.";FR0000039109;SCHP;"Euronext Paris";EUR;40.10;40.10;39.55;39.85;"29/12/20 17:35";CET;5097;202920.15
"SEGRO PLC";GB00B5ZN1N88;SGRO;"Euronext Paris";EUR;10.09;10.09;10.09;10.09;"23/11/20 00:00";CET;-;-
"SEIF SPA";IT0005353484;ALSEI;"Euronext Growth Paris";EUR;0.466;0.466;0.464;0.464;"29/12/20 09:35";CET;2001;932.46
SELCODIS;FR0000065492;SLCO;"Euronext Paris";EUR;0.29;0.29;0.29;0.29;"25/03/09 00:00";CET;2074;601.00
SELECTIRENTE;FR0004175842;SELER;"Euronext Paris";EUR;86.00;89.00;86.00;89.00;"17/12/20 16:30";CET;32;2803.00
"Self Storage Group";NO0010781206;SSG;"Oslo Børs";NOK;26.40;26.40;25.50;26.20;"29/12/20 16:25";CET;6602;173080.50
"Selvaag Bolig";NO0010612450;SBO;"Oslo Børs";NOK;57.20;57.60;56.90;57.50;"29/12/20 16:25";CET;39550;2270141.80
SEMAPA;PTSEM0AM0004;SEM;"Euronext Lisbon";EUR;9.35;9.35;9.14;9.14;"29/12/20 22:35";BST;24902;228181.73
"SEMPLICEMENTE SpA";IT0005072811;MLSMP;"Euronext Access Paris";EUR;0.81;0.81;0.81;0.81;"05/08/16 15:00";CET;100;81.00
SENSORION;FR0012596468;ALSEN;"Euronext Growth Paris";EUR;1.50;1.515;1.465;1.465;"29/12/20 17:35";CET;44982;66613.56
"SEQUA PETROLEUM NV";NL0010623518;MLSEQ;"Euronext Access Paris";EUR;0.0145;0.0145;0.014;0.014;"29/12/20 16:30";CET;50001;700.02
"SEQUANA MEDICAL";BE0974340722;SEQUA;"Euronext Brussels";EUR;9.78;10.00;9.58;10.00;"29/12/20 17:36";CET;30309;297734.28
"SERGEFERRARI GROUP";FR0011950682;SEFER;"Euronext Paris";EUR;5.76;6.04;5.72;5.82;"29/12/20 17:35";CET;9758;57363.22
"SERMA GROUP";FR0000073728;ALSER;"Euronext Growth Paris";EUR;284.00;284.00;284.00;284.00;"28/12/20 16:30";CET;7;1988.00
SES;LU0088087324;SESG;"Euronext Paris";EUR;7.88;7.956;7.776;7.786;"29/12/20 17:35";CET;603362;4713666.00
"SES IMAGOTAG";FR0010282822;SESL;"Euronext Paris";EUR;37.60;38.80;36.65;38.40;"29/12/20 17:35";CET;20819;793771.20
SETTLEMENTS;BE0974261902;STTL;"Euronext Growth Brussels";USD;13.52;13.52;13.52;13.52;"24/03/17 15:30";CET;15000;202800.00
"Shelf Drilling";KYG236271055;SHLF;"Oslo Børs";NOK;3.50;3.54;3.34;3.50;"29/12/20 16:25";CET;723594;2498994.77
SHOWROOMPRIVE;FR0013006558;SRP;"Euronext Paris";EUR;2.205;2.45;2.205;2.385;"29/12/20 17:35";CET;944996;2210278.30
SHURGARD;LU1883301340;SHUR;"Euronext Brussels";EUR;34.80;35.25;34.80;35.00;"29/12/20 17:35";CET;20287;711066.20
"SI PARTICIPATIONS";FR0000061582;ALSIP;"Euronext Growth Paris";EUR;0.88;0.88;0.88;0.88;"29/12/20 11:30";CET;9;7.92
SIDETRADE;FR0010202606;ALBFR;"Euronext Growth Paris";EUR;115.00;121.00;113.00;121.00;"29/12/20 17:28";CET;455;53647.00
"Siem Offshore";KYG813131011;SIOFF;"Oslo Børs";NOK;0.78;0.78;0.72;0.72;"29/12/20 16:25";CET;505430;380569.03
SIEMENS;DE0007236101;SIA;"Traded not listed Brussels";EUR;119.40;119.40;114.00;117.82;"29/12/20 17:11";CET;1340;157153.40
"SIF HOLDING";NL0011660485;SIFG;"Euronext Amsterdam";EUR;17.14;17.14;16.44;16.50;"29/12/20 17:35";CET;27430;457462.76
"SIGNAUX GIROD";FR0000060790;GIRO;"Euronext Paris";EUR;12.75;13.45;12.60;13.45;"29/12/20 17:18";CET;1173;15147.15
"SIGNIFY NV";NL0011821392;LIGHT;"Euronext Amsterdam";EUR;35.69;35.69;35.13;35.46;"29/12/20 17:35";CET;235606;8347531.22
SII;FR0000074122;SII;"Euronext Paris";EUR;24.80;25.20;24.80;25.20;"29/12/20 17:35";CET;1244;31002.70
"Sikri Holding";NO0010881717;SIKRI;"Euronext Growth Oslo";NOK;92.00;95.00;92.00;95.00;"29/12/20 16:11";CET;12177;1145976.90
SILC;FR0010679365;MLSIL;"Euronext Access Paris";EUR;0.62;0.62;0.62;0.62;"29/12/20 16:30";CET;10;6.20
SIMAT;CI0000000832;MLMAT;"Euronext Access Paris";EUR;2.20;2.20;2.20;2.20;"13/11/19 11:30";CET;10;22.00
SIMINANS;BE0016250517;-;"Euronext Expert Market";EUR;23.40;23.40;23.40;23.40;"22/01/19 11:30";CET;3;70.20
"SIMO INTERNATIONAL";FR0004038818;MLSIM;"Euronext Access Paris";EUR;0.25;0.25;0.25;0.25;"22/12/20 11:30";CET;791;197.75
"SINTESI SpA";IT0005072167;MLSNT;"Euronext Access Paris";EUR;3.30;3.30;3.30;3.30;"06/11/15 15:00";CET;12;39.60
SIOEN;BE0003743573;SIOE;"Euronext Brussels";EUR;22.00;22.20;22.00;22.10;"29/12/20 17:35";CET;2036;45062.60
SIPEF;BE0003898187;SIP;"Euronext Brussels";EUR;43.50;43.60;43.05;43.10;"29/12/20 17:35";CET;6181;267540.65
"SKITUDE HOLDING";NO0010781560;SKI;"Euronext Growth Oslo";NOK;7.20;7.40;6.91;7.299;"29/12/20 16:25";CET;381063;2728054.59
"Skue Sparebank";NO0006001809;SKUE;"Oslo Børs";NOK;169.00;169.00;168.00;168.00;"29/12/20 15:26";CET;1303;219007.00
"SLIGRO FOOD GROUP";NL0000817179;SLIGR;"Euronext Amsterdam";EUR;17.16;17.56;16.92;17.36;"29/12/20 17:35";CET;84833;1461183.68
SMALTO;FR0011131788;MLSML;"Euronext Access Paris";EUR;0.026;0.027;0.026;0.027;"29/12/20 16:39";CET;29980;807.55
"SMALTO BSA";FR0010649228;SMLBS;"Euronext Access Paris";EUR;0.04;0.04;0.04;0.04;"27/12/16 15:30";CET;115298;4611.92
"SMARTPHOTO GROUP";BE0974323553;SMAR;"Euronext Brussels";EUR;26.80;28.80;26.40;28.60;"29/12/20 17:20";CET;6799;188593.20
SMCP;FR0013214145;SMCP;"Euronext Paris";EUR;4.688;4.878;4.688;4.772;"29/12/20 17:35";CET;369939;1781002.16
SMTPC;FR0004016699;SMTPC;"Euronext Paris";EUR;16.25;16.25;15.85;15.90;"29/12/20 17:24";CET;5393;86447.15
"SMURFIT KAPPA GP";IE00B1RR8406;SK3;"Euronext Dublin";EUR;38.54;39.32;38.38;39.10;"29/12/20 21:00";IST;356900;13917133.60
"SNCB/NMBS -Jce/Gen";BE0010621481;-;"Euronext Expert Market";EUR;0.10;0.10;0.10;0.10;"22/12/20 11:30";CET;1149;114.90
SNOWWORLD;NL0010627865;SNOW;"Euronext Amsterdam";EUR;12.60;12.60;12.50;12.50;"29/12/20 11:08";CET;250;3136.90
"SOC FRANC CASINOS";FR0010209809;SFCA;"Euronext Paris";EUR;1.70;1.70;1.65;1.65;"29/12/20 16:30";CET;85678;145652.50
"SOCIETE GENERALE";FR0000130809;GLE;"Euronext Paris";EUR;17.258;17.35;16.966;17.08;"29/12/20 17:35";CET;2472549;42298333.76
SOCLINPAR;QX0000022625;-;"Euronext Expert Market";EUR;21.78;21.78;21.78;21.78;"29/11/16 11:30";CET;14;304.92
SODEXO;FR0000121220;SW;"Euronext Paris";EUR;70.54;72.10;70.22;70.78;"29/12/20 17:35";CET;150986;10742310.64
SODITECH;FR0000078321;SEC;"Euronext Paris";EUR;0.462;0.462;0.462;0.462;"29/12/20 11:30";CET;213;98.40
"SOFIBUS PATRIMOINE";FR0000038804;SFBS;"Euronext Paris";EUR;306.00;306.00;306.00;306.00;"24/12/20 11:30";CET;10;3060.00
SOFINA;BE0003717312;SOF;"Euronext Brussels";EUR;270.50;275.50;269.50;274.50;"29/12/20 17:35";CET;12107;3310709.50
SOFRAGI;FR0000030140;SOFR;"Euronext Paris";EUR;1590.00;1590.00;1590.00;1590.00;"28/12/20 16:49";CET;461;732990.00
SOFTIMAT;BE0003773877;SOFT;"Euronext Growth Brussels";EUR;2.56;2.56;2.42;2.42;"29/12/20 16:30";CET;500;1252.00
"SoftOx Solutions";NO0010811961;SOFTX;"Euronext Growth Oslo";NOK;68.50;70.00;66.00;68.00;"29/12/20 16:25";CET;60426;4072488.00
SOGECLAIR;FR0000065864;SOG;"Euronext Paris";EUR;18.35;19.00;18.35;19.00;"29/12/20 17:29";CET;2947;54917.05
"Sogn Sparebank";NO0006000603;SOGN;"Oslo Børs";NOK;105.00;105.00;105.00;105.00;"29/12/20 13:40";CET;400;42000.00
SOITEC;FR0013227113;SOI;"Euronext Paris";EUR;156.50;160.50;156.10;159.10;"29/12/20 17:35";CET;64689;10290341.60
"SOLOCAL GROUP";FR00140006O9;LOCAL;"Euronext Paris";EUR;2.62;2.682;2.517;2.66;"29/12/20 17:35";CET;747192;1942043.29
"Solon Eiendom";NO0003106700;SOLON;"Oslo Børs";NOK;35.80;37.80;35.20;35.50;"29/12/20 16:25";CET;11447;411268.10
"Solstad Offshore";NO0003080608;SOFF;"Oslo Børs";NOK;9.41;9.41;8.72;9.00;"29/12/20 16:26";CET;650917;5840393.54
"SOLUTIONS 30 SE";FR0013379484;S30;"Euronext Paris";EUR;10.31;10.73;10.07;10.60;"29/12/20 17:37";CET;1069833;11212092.82
"SOLVAC NOM(RETAIL)";BE0003545531;SOLV;"Euronext Brussels";EUR;112.50;114.00;112.50;113.00;"29/12/20 17:13";CET;69;7849.50
SOLVAY;BE0003470755;SOLB;"Euronext Brussels, Paris";EUR;98.16;98.94;97.52;98.00;"29/12/20 17:35";CET;97857;9589186.76
"SOLVAY (CP 41)";BE0099887748;-;"Euronext Expert Market";EUR;48.00;48.00;48.00;48.00;"30/05/17 11:30";CET;2;96.00
"SOMFY SA";FR0013199916;SO;"Euronext Paris";EUR;135.40;138.00;135.40;136.80;"29/12/20 17:35";CET;3692;506371.60
SONAE;PTSON0AM0001;SON;"Euronext Lisbon";EUR;0.666;0.6775;0.658;0.676;"29/12/20 22:39";BST;4220370;2835783.00
"SONAE IND.SGPS";PTS3P0AM0025;SONI;"Euronext Lisbon";EUR;0.954;0.998;0.948;0.948;"29/12/20 21:42";BST;16516;16018.00
SONAECOM,SGPS;PTSNC0AM0006;SNC;"Euronext Lisbon";EUR;1.37;1.425;1.37;1.405;"29/12/20 20:41";BST;9028;12635.21
SONAGI;PTSNG0AM0007;SNG;"Euronext Access Lisbon";EUR;3.00;3.00;3.00;3.00;"16/12/20 18:53";BST;4600;13800.00
"SOPRA STERIA GROUP";FR0000050809;SOP;"Euronext Paris";EUR;137.00;137.70;133.80;134.40;"29/12/20 17:35";CET;22841;3090683.90
SPADEL;BE0003798155;SPA;"Euronext Brussels";EUR;192.00;192.00;192.00;192.00;"28/12/20 11:30";CET;1;192.00
"SpareBank 1 BV";NO0006000207;SBVG;"Oslo Børs";NOK;40.50;40.70;40.50;40.70;"29/12/20 11:37";CET;3114;126261.80
"SpareBank 1 SMN";NO0006390301;MING;"Oslo Børs";NOK;95.80;98.00;95.60;98.00;"29/12/20 16:25";CET;82955;8067606.40
"SpareBank 1 SR-Bk";NO0010631567;SRBNK;"Oslo Børs";NOK;90.85;91.35;89.80;91.35;"29/12/20 16:25";CET;199063;18022846.35
"Sparebanken Møre";NO0006390004;MORG;"Oslo Børs";NOK;296.00;298.00;296.00;296.00;"29/12/20 16:25";CET;8075;2392737.00
"Sparebanken Sør";NO0006001502;SOR;"Oslo Børs";NOK;114.50;114.50;114.00;114.00;"29/12/20 13:19";CET;1695;193977.50
"Sparebanken Vest";NO0006000900;SVEG;"Oslo Børs";NOK;72.00;72.10;71.50;71.80;"29/12/20 16:25";CET;16793;1206532.60
"Sparebanken Øst";NO0006222009;SPOG;"Oslo Børs";NOK;51.00;51.60;51.00;51.40;"29/12/20 16:25";CET;12372;634262.60
"Sparebken Telemark";NO0010664782;SBTE;"Oslo Børs";NOK;139.00;139.00;139.00;139.00;"29/12/20 15:46";CET;100;13900.00
"SpBk 1 Nordvest";NO0010691660;SNOR;"Oslo Børs";NOK;119.00;119.00;119.00;119.00;"29/12/20 13:52";CET;22;2618.00
"SpBk 1 Østlandet";NO0010751910;SPOL;"Oslo Børs";NOK;96.00;97.00;95.40;96.70;"29/12/20 16:25";CET;23438;2260209.90
"SpBk1 Nord-Norge";NO0006000801;NONG;"Oslo Børs";NOK;74.80;75.20;74.40;75.20;"29/12/20 16:25";CET;82072;6150138.10
"SpBk1 Ringerike";NO0006390400;RING;"Oslo Børs";NOK;240.00;240.00;238.00;238.00;"29/12/20 15:39";CET;484;115614.00
"SpBk1 Østfold Ake";NO0010285562;SOAG;"Oslo Børs";NOK;260.00;260.00;260.00;260.00;"29/12/20 14:58";CET;380;98800.00
"SPEED RABBIT PIZZA";FR0000054371;MLSRP;"Euronext Access Paris";EUR;4.40;4.40;4.40;4.40;"28/12/20 13:33";CET;20;88.00
SPIE;FR0012757854;SPIE;"Euronext Paris";EUR;17.99;18.08;17.82;17.91;"29/12/20 17:35";CET;171185;3072473.92
SPINEGUARD;FR0011464452;ALSGD;"Euronext Growth Paris";EUR;1.315;1.385;1.08;1.23;"29/12/20 17:35";CET;4788404;5844452.73
SPINEWAY;FR0011398874;ALSPW;"Euronext Growth Paris";EUR;0.0012;0.0012;0.0011;0.0012;"29/12/20 17:35";CET;222317097;256824.73
"SPIR COMMUNICATION";FR0000131732;SPI;"Euronext Paris";EUR;5.00;5.00;5.00;5.00;"05/11/20 10:15";CET;42;210.00
SPORTING;PTSCP0AM0001;SCP;"Euronext Lisbon";EUR;0.86;0.86;0.86;0.86;"29/12/20 16:30";BST;500;430.00
SQLI;FR0011289040;SQI;"Euronext Paris";EUR;19.80;19.90;19.55;19.75;"29/12/20 17:35";CET;1268;25072.50
"ST DUPONT";FR0000054199;DPT;"Euronext Paris";EUR;0.11;0.113;0.095;0.105;"29/12/20 17:35";CET;751816;75833.40
"ST GOBAIN IMB";BE0003279784;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
