Name,ISIN,Symbol,Market,Trading Currency,Open,High,Low,Last,Last Date/Time,Time Zone,Volume,Turnover
BIOSYNEX BSAR,FR0013517380,BIOBS,Euronext Growth Paris,EUR,0.16,0.1695,0.15,0.169,10.07.2020 17:22,CET,36206,5771.89
BIP INV. PARTNERS,LU0110790085,-,Euronext Expert Market,EUR,24.2,24.2,24.2,24.2,30.06.2020 11:30,CET,78,1887.6
BLEECKER,FR0000062150,BLEE,Euronext Paris,EUR,166,166,166,166,12.06.2020 11:30,CET,3,498
BLUE,FR0011592104,BLUE,Euronext Paris,EUR,17,17,17,17,08.07.2020 17:29,CET,4862,82654
BLUE SHARK POWER,FR0013340973,MLBSP,Euronext Access Paris,EUR,6.4,6.4,6.4,6.4,30.06.2020 11:30,CET,40,256
BLUELINEA,FR0011041011,ALBLU,Euronext Growth Paris,EUR,5.8,5.94,5.8,5.94,10.07.2020 16:23,CET,7159,42948.02
BLUELINEA BSA J,FR0013480969,BLUBS,Euronext Growth Paris,EUR,0.168,0.2,0.168,0.2,10.07.2020 15:52,CET,11000,2043.33
BLUELINEA BSA Y,FR0013480985,BLUBT,Euronext Growth Paris,EUR,-,-,-,-,-,CET,-,-
BNP PARIBAS ACT.A,FR0000131104,BNP,Euronext Paris,EUR,35.245,36.785,35.12,36.68,10.07.2020 17:35,CET,4223656,152945632.17
BNP PARIBAS FORTIS,BE0172505399,-,Euronext Expert Market,EUR,22,22,22,22,07.07.2020 11:30,CET,100,2200
BODY ONE,FR0010106039,MLONE,Euronext Access Paris,EUR,0.2,0.22,0.2,0.22,09.07.2020 16:30,CET,170,35.4
BOEING COMPANY,US0970231058,BOEI,Traded not listed Brussels,USD,200,200,190,190,02.07.2020 11:34,CET,75,13069.3
BOIRON,FR0000061129,BOI,Euronext Paris,EUR,40.2,40.45,39.4,40.2,10.07.2020 17:35,CET,13993,558044.55
BOIS DU LUC,BE0156880313,-,Euronext Expert Market,EUR,20.75,20.75,20.75,20.75,18.08.2015 11:30,CET,410,8507.5
BOIS DU LUC 10E,BE0156881329,-,Euronext Expert Market,EUR,2.77,2.77,2.77,2.77,25.08.2015 11:30,CET,3,8.31
BOLLORE,FR0000039299,BOL,Euronext Paris,EUR,2.8,2.848,2.766,2.832,10.07.2020 17:35,CET,1136272,3199042.19
BONDUELLE,FR0000063935,BON,Euronext Paris,EUR,21,21,20.6,20.6,10.07.2020 17:35,CET,10357,215137.65
BONE THERAPEUTICS,BE0974280126,BOTHE,"Euronext Brussels, Paris",EUR,2.35,2.39,2.23,2.31,10.07.2020 16:54,CET,25050,57471.92
BOOSTHEAT,FR0011814938,BOOST,Euronext Paris,EUR,5.28,5.42,5.28,5.4,10.07.2020 17:26,CET,1826,9813.88
BOSKALIS WESTMIN,NL0000852580,BOKA,Euronext Amsterdam,EUR,17.34,17.41,17.11,17.38,10.07.2020 17:35,CET,68675,1190443.77
BOUFFIOULX-St-NICO,BE0014799556,-,Euronext Expert Market,EUR,11.5,11.5,11.5,11.5,19.05.2020 11:30,CET,7,80.5
BOURRELIER GROUP,FR0000054421,ALBOU,Euronext Growth Paris,EUR,39,39,39,39,19.03.2020 11:30,CET,51,1989
BOURSE DIRECT,FR0000074254,BSD,Euronext Paris,EUR,1.49,1.49,1.46,1.46,10.07.2020 14:53,CET,2065,3054.93
BOUSSARD GAVAUDAN,GG00B1FQG453,BGHL,Euronext Amsterdam,EUR,17.35,17.4,17.35,17.4,10.07.2020 16:33,CET,2575,44800
BOUSSARD GHL GBP,GG00B39VMM07,BGHS,Euronext Amsterdam,GBP,10,10,10,10,21.12.2010 11:50,CET,188,1880
BOUYGUES,FR0000120503,EN,Euronext Paris,EUR,31.5,31.89,30.96,31.89,10.07.2020 17:38,CET,1694547,53562757.79
BPOST,BE0974268972,BPOST,Euronext Brussels,EUR,5.85,5.905,5.8,5.885,10.07.2020 17:35,CET,242721,1422246.97
BQUE NAT. BELGIQUE,BE0003008019,BNB,Euronext Brussels,EUR,1930,1940,1905,1930,10.07.2020 16:17,CET,98,188665
BREDERODE,LU1068091351,BREB,Euronext Brussels,EUR,77,77.1,76.3,76.3,10.07.2020 17:35,CET,6280,482146.4
BRILL KON,NL0000442523,BRILL,Euronext Amsterdam,EUR,17.1,17.5,17.1,17.5,10.07.2020 13:09,CET,409,7137.1
BRUNEL INTERNAT,NL0010776944,BRNL,Euronext Amsterdam,EUR,6.24,6.24,6,6.24,10.07.2020 17:35,CET,62461,382282.18
BUREAU VERITAS,FR0006174348,BVI,Euronext Paris,EUR,19.1,19.62,19.09,19.545,10.07.2020 17:35,CET,693400,13494150.95
BURELLE,FR0000061137,BUR,Euronext Paris,EUR,522,526,522,522,10.07.2020 17:07,CET,137,71522
CA TOULOUSE 31 CCI,FR0000045544,CAT31,Euronext Paris,EUR,107.56,108.98,103.5,103.5,10.07.2020 14:15,CET,351,37207.14
CAFOM,FR0010151589,CAFO,Euronext Paris,EUR,3.12,3.14,3.12,3.14,10.07.2020 10:12,CET,21,65.92
CAIRE,FR0010781377,MLAAE,Euronext Access Paris,EUR,13.7,13.7,13.7,13.7,10.07.2020 16:30,CET,1,13.7
CAIRN HOMES PLC,IE00BWY4ZF18,C5H,Euronext Dublin,EUR,0.901,0.906,0.885,0.895,10.07.2020 17:30,UTC,984819,885203.45
CAMBODGE NOM.,FR0000079659,CBDG,Euronext Paris,EUR,4600,4600,4580,4580,09.07.2020 16:30,CET,24,109980
CAMPINE,BE0003825420,CAMB,Euronext Brussels,EUR,22.8,22.8,22.8,22.8,10.07.2020 11:36,CET,552,12585.6
CANDELA INVEST,BE0974298300,CAND,Euronext Growth Brussels,EUR,2.5,2.5,2.5,2.5,10.07.2020 11:30,CET,542,1355
CAPELLI,FR0012969095,CAPLI,Euronext Paris,EUR,26.2,26.5,25.2,26,10.07.2020 16:10,CET,1957,50132.7
CAPGEMINI,FR0000125338,CAP,Euronext Paris,EUR,104.5,104.9,102.1,104.25,10.07.2020 17:37,CET,409922,42549937.9
CARBIOS,FR0011648716,ALCRB,Euronext Growth Paris,EUR,29.4,29.4,26.65,29.4,10.07.2020 17:35,CET,112893,3199313
CARE PROPERTY INV.,BE0974273055,CPINV,Euronext Brussels,EUR,27.85,28.1,27.6,28.1,10.07.2020 17:35,CET,27345,764947.8
CARMAT,FR0010907956,ALCAR,Euronext Growth Paris,EUR,18.8,18.8,18.12,18.5,10.07.2020 17:35,CET,15763,294321.24
CARMILA,FR0010828137,CARM,Euronext Paris,EUR,10.78,10.84,10.6,10.76,10.07.2020 17:35,CET,32324,347268.46
CARPINIENNE PART.,FR0000064156,CARP,Euronext Paris,EUR,38,38,38,38,08.07.2020 12:29,CET,26,988
CARREFOUR,FR0000120172,CA,Euronext Paris,EUR,13.23,13.47,13.16,13.47,10.07.2020 17:36,CET,2692762,36012448.52
CASINO GUICHARD,FR0000125585,CO,Euronext Paris,EUR,29.54,29.65,29.14,29.55,10.07.2020 17:35,CET,254249,7477834.83
CAST,FR0000072894,CAS,Euronext Paris,EUR,1.965,1.965,1.965,1.965,10.07.2020 09:00,CET,1,1.97
CATANA GROUP,FR0010193052,CATG,Euronext Paris,EUR,2.01,2.07,1.98,2.035,10.07.2020 17:35,CET,153370,309882.16
CATERING INTL SCES,FR0000064446,CTRG,Euronext Paris,EUR,9.34,9.4,9.2,9.2,10.07.2020 17:35,CET,5265,48947.5
CATERPILLAR INC,US1491231015,CATR,Euronext Paris,EUR,110.5,110.5,110.5,110.5,09.07.2020 16:19,CET,15,1657.5
CBO TERRITORIA,FR0010193979,CBOT,Euronext Paris,EUR,3.42,3.47,3.39,3.44,10.07.2020 17:26,CET,21996,75245.83
CBRE H2O,NL0012237614,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-
CECURITY.COM,FR0010717579,MLCEC,Euronext Access Paris,EUR,0.58,0.58,0.58,0.58,07.07.2020 16:33,CET,4762,2761.96
CEGEDIM,FR0000053506,CGM,Euronext Paris,EUR,30.8,31,30.2,30.8,10.07.2020 17:35,CET,13933,428052.6
CEGEREAL,FR0010309096,CGR,Euronext Paris,EUR,33.4,34.2,33,33,10.07.2020 15:15,CET,306,10240.2
CELLECTIS,FR0010425595,ALCLS,Euronext Growth Paris,EUR,15.06,15.9,15.06,15.1,10.07.2020 17:35,CET,57920,891094.06
CELYAD,BE0974260896,CYAD,"Euronext Brussels, Paris",EUR,8.5,8.82,8.21,8.37,10.07.2020 17:35,CET,62929,537969.99
CENERGY,BE0974303357,CENER,Euronext Brussels,EUR,0.851,0.851,0.851,0.851,10.07.2020 16:58,CET,690,587.19
CERINNOV GROUP,FR0013178712,ALPCV,Euronext Growth Paris,EUR,0.728,0.728,0.728,0.728,10.07.2020 09:00,CET,1,0.73
CESAR,FR0013297165,ALCES,Euronext Growth Paris,EUR,0.133,0.133,0.133,0.133,09.07.2020 16:30,CET,3000,399
CFE,BE0003883031,CFEB,Euronext Brussels,EUR,56.6,57.1,56.3,56.9,10.07.2020 17:35,CET,10217,579362.8
CFI,FR0000037475,CFI,Euronext Paris,EUR,0.99,0.99,0.99,0.99,09.07.2020 11:30,CET,218,215.82
CFM INDOSUEZWEALTH,MC0010000826,MLCFM,Euronext Access Paris,EUR,980,980,980,980,03.07.2020 11:30,CET,11,10780
CGG,FR0013181864,CGG,Euronext Paris,EUR,0.9176,0.9236,0.886,0.9224,10.07.2020 17:35,CET,11544688,10485840.42
CGG BSA 1,FR0013309614,CGGBS,Euronext Paris,EUR,0.1135,0.12,0.1135,0.1135,10.07.2020 17:10,CET,46207,5265.29
CGG BSA 2,FR0013309622,CGGBT,Euronext Paris,EUR,0.0472,0.05,0.0452,0.0452,10.07.2020 15:12,CET,79204,3727.9
CH.FER DEPARTEMENT,FR0000037871,MLCFD,Euronext Access Paris,EUR,625,625,625,625,11.06.2020 11:30,CET,2,1250
CHARB BONNIER,BE0010381029,-,Euronext Expert Market,EUR,71.74,71.74,71.74,71.74,10.03.2020 11:30,CET,5,358.7
CHARB. HASARD,BE0003256550,-,Euronext Expert Market,EUR,13,13,13,13,22.01.2019 11:30,CET,86,1118
CHARGEURS,FR0000130692,CRI,Euronext Paris,EUR,13.5,13.88,13.24,13.5,10.07.2020 17:36,CET,134551,1814372.9
CHAUSSERIA,FR0000060907,CHSR,Euronext Paris,EUR,3.24,3.24,3.24,3.24,29.06.2020 11:30,CET,250,810
CH.FER VAR GARD N.,FR0000051567,MLCVG,Euronext Access Paris,EUR,2820,2820,2820,2820,17.06.2020 11:34,CET,3,8460
CHEOPS TECHNOLOGY,FR0010447086,MLCHE,Euronext Access Paris,EUR,37,37,37,37,09.07.2020 16:30,CET,10,370
CHEVRON,US1667641005,CHTEX,Traded not listed Brussels,USD,92.63,93,92.63,93,05.05.2020 13:30,CET,400,34269.97
CHRISTIAN DIOR,FR0000130403,CDI,Euronext Paris,EUR,392,392.6,387.4,389.4,10.07.2020 17:35,CET,4368,1705009
CIBIX,BE0003706208,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-
CIBOX INTER A CTIV,FR0000054322,CIB,Euronext Paris,EUR,0.1915,0.194,0.1905,0.1925,10.07.2020 17:15,CET,104317,20017.15
CIE BOIS SAUVAGE,BE0003592038,COMB,Euronext Brussels,EUR,317,317,313,315,10.07.2020 17:35,CET,440,138608
CIE DU MONT BLANC,FR0000060428,MLCMB,Euronext Access Paris,EUR,134,135,134,135,10.07.2020 16:30,CET,6,808
Cie HET ZOUTE,BE0027840017,-,Euronext Expert Market,EUR,4540,4540,4540,4540,23.06.2020 11:30,CET,3,13620
CIOA,FR0012384907,MLCIO,Euronext Access Paris,EUR,0.92,0.92,0.92,0.92,10.07.2020 16:30,CET,540,496.8
CISCO SYSTEM INC,US17275R1023,CIS,Traded not listed Brussels,USD,46.4,46.4,46.4,46.4,10.07.2020 14:38,CET,500,20574.67
CKV,BE0021556221,-,Euronext Expert Market,EUR,51.47,51.47,51.47,51.47,13.10.2015 11:30,CET,253,13021.91
CLARANOVA,FR0013426004,CLA,Euronext Paris,EUR,5.375,5.375,5.12,5.27,10.07.2020 17:35,CET,186925,977394.82
CLASQUIN,FR0004152882,ALCLA,Euronext Growth Paris,EUR,28.8,29,28.8,29,10.07.2020 16:40,CET,127,3682.8
CM.COM,NL0012747059,CMCOM,Euronext Amsterdam,EUR,16.2,16.2,15.7,16.1,10.07.2020 17:35,CET,12546,200156.5
CNIM GROUP,FR0000053399,COM,Euronext Paris,EUR,16.3,16.3,15.7,16,10.07.2020 14:31,CET,551,8864.3
CNOVA,NL0010949392,CNV,Euronext Paris,EUR,3.38,3.4,3.22,3.4,10.07.2020 11:39,CET,771,2586.56
CNP ASSURANCES,FR0000120222,CNP,Euronext Paris,EUR,10.3,10.78,10.19,10.78,10.07.2020 17:35,CET,632595,6698880.11
CO.BR.HA,BE0003519270,COBH,Euronext Growth Brussels,EUR,2820,2820,2800,2800,09.07.2020 16:30,CET,15,42200
COCA-COLA EUROPEAN,GB00BDCPN049,CCEP,Euronext Amsterdam,EUR,33.2,33.65,32.8,33.55,10.07.2020 17:35,CET,75090,2504339.15
COFACE,FR0010667147,COFA,Euronext Paris,EUR,6.12,6.37,6.05,6.32,10.07.2020 17:35,CET,310662,1942010.27
COFIDUR,FR0013257409,ALCOF,Euronext Growth Paris,EUR,268,270,268,270,10.07.2020 13:25,CET,5,1342
"COFINA,SGPS",PTCFN0AE0003,CFN,Euronext Lisbon,EUR,0.245,0.252,0.245,0.252,10.07.2020 21:28,BST,20200,4981.21
COFINIMMO,BE0003593044,COFB,Euronext Brussels,EUR,122.6,124.4,122.2,124,10.07.2020 17:35,CET,33801,4180044.6
COGELEC,FR0013335742,COGEC,Euronext Paris,EUR,5.28,5.28,5.28,5.28,10.07.2020 09:00,CET,1,5.28
COGRA,FR0011071570,ALCOG,Euronext Growth Paris,EUR,5.56,5.56,5.56,5.56,10.07.2020 09:00,CET,101,561.56
COHERIS,FR0004031763,COH,Euronext Paris,EUR,2.05,2.05,2.01,2.01,10.07.2020 11:55,CET,1000,2013.88
COIL,BE0160342011,ALCOI,Euronext Growth Paris,EUR,9.74,9.74,8.64,9.74,10.07.2020 17:35,CET,2554,23606.84
COLAS,FR0000121634,RE,Euronext Paris,EUR,115,116,114.5,114.5,10.07.2020 17:35,CET,252,28898.5
COLIPAYS,FR0010959684,MLCLP,Euronext Access Paris,EUR,2.34,2.34,2.34,2.34,10.07.2020 11:30,CET,5,11.7
COLRUYT,BE0974256852,COLR,Euronext Brussels,EUR,48,49.38,47.87,49.38,10.07.2020 17:37,CET,213135,10461235.49
COMMERCIALE BELGE,BE0013068706,-,Euronext Expert Market,EUR,680,680,680,680,09.07.2019 11:30,CET,10,6800
CONDOR TECHNOLOG,BE6252013725,MLMFI,Euronext Access Paris,EUR,15,15,15,15,07.06.2019 11:30,CET,20,300
CONDURIL,PTCDU0AE0003,CDU,Euronext Access Lisbon,EUR,29.6,29.6,29.6,29.6,08.05.2020 15:30,BST,20,592
CONSORT NT,FR0000077828,MLCNT,Euronext Access Paris,EUR,20.2,20.2,20.2,20.2,12.05.2020 11:30,CET,1,20.2
CONTINENT. LAND CY,NL0000121622,-,Euronext Expert Market,EUR,20.4,20.4,20.4,20.4,14.04.2020 11:30,CET,251,5120.4
COPAM,PTCPA0AP0006,CPA,Euronext Access Lisbon,EUR,8.6,8.6,8.6,8.6,23.03.2020 21:30,BST,20,172
CORBION,NL0010583399,CRBN,Euronext Amsterdam,EUR,31.75,32.2,31.5,32.05,10.07.2020 17:35,CET,30101,962864.85
CORE LABORATORIES,NL0000200384,CLB,Euronext Amsterdam,EUR,18,18,17.7,17.7,10.07.2020 15:33,CET,1462,26196.4
COREP LIGHTING,FR0010035816,MLCOR,Euronext Access Paris,EUR,9,9,9,9,15.04.2020 16:56,CET,10,90
CORTICEIRA AMORIM,PTCOR0AE0006,COR,Euronext Lisbon,EUR,10.04,10.22,10.04,10.1,10.07.2020 21:35,BST,32786,333006.2
COURBET,FR0004998318,MLCOU,Euronext Access Paris,EUR,1.45,1.45,1.45,1.45,16.12.2019 11:30,CET,16,23.2
COURTOIS,FR0000065393,COUR,Euronext Paris,EUR,114,114,114,114,10.07.2020 11:30,CET,1,114
COVIVIO,FR0000064578,COV,Euronext Paris,EUR,63.7,65.65,63.7,65.65,10.07.2020 17:35,CET,167641,10924752.7
COVIVIO HOTELS,FR0000060303,COVH,Euronext Paris,EUR,17.95,17.95,17.15,17.15,10.07.2020 17:35,CET,957,16631.15
CPL RESOURCES PLC.,IE0007214426,DQ5,Euronext Growth Dublin,EUR,6.9,6.9,6.8,6.8,10.07.2020 17:30,UTC,842,5797.1
CRCAM ALP.PROV.CCI,FR0000044323,CRAP,Euronext Paris,EUR,106,106,105,105,10.07.2020 14:49,CET,172,18221
CRCAM ATL.VEND.CCI,FR0000185506,CRAV,Euronext Paris,EUR,118.5,120,118.5,120,10.07.2020 12:23,CET,46,5491
CRCAM BRIE PIC2CCI,FR0010483768,CRBP2,Euronext Paris,EUR,22.2,22.5,21.815,22.4,10.07.2020 17:08,CET,1819,40473.43
CRCAM ILLE-VIL.CCI,FR0000045213,CIV,Euronext Paris,EUR,101.24,101.28,98,98,10.07.2020 14:52,CET,702,70724.24
CRCAM LANGUED CCI,FR0010461053,CRLA,Euronext Paris,EUR,61.99,61.99,59,61,10.07.2020 17:20,CET,920,55966.46
CRCAM LOIRE HTE L.,FR0000045239,CRLO,Euronext Paris,EUR,79.95,80,79.95,80,10.07.2020 17:28,CET,181,14474.5
CRCAM MORBIHAN CCI,FR0000045551,CMO,Euronext Paris,EUR,79.82,80,77.5,78,10.07.2020 17:20,CET,517,40979.96
CRCAM NORD CCI,FR0000185514,CNF,Euronext Paris,EUR,20.055,20.245,20,20.015,10.07.2020 17:18,CET,1656,33137.12
CRCAM NORM.SEINE,FR0000044364,CCN,Euronext Paris,EUR,116,117.98,115.02,117.98,10.07.2020 17:35,CET,133,15573.92
CRCAM PARIS ET IDF,FR0000045528,CAF,Euronext Paris,EUR,72,72.91,72,72.3,10.07.2020 16:56,CET,367,26495.79
CRCAM SUD R.A.CCI,FR0000045346,CRSU,Euronext Paris,EUR,163,163.02,160,160,10.07.2020 11:38,CET,188,30303.62
CRCAM TOURAINE CCI,FR0000045304,CRTO,Euronext Paris,EUR,105,105.98,104,104.02,10.07.2020 17:18,CET,221,23018.12
CREDIMO,BE0015460372,-,Euronext Expert Market,EUR,67,67,67,67,27.10.2015 11:30,CET,3,201
CREDIMO HOLDING,BE0162868054,-,Euronext Expert Market,EUR,32.84,32.84,32.84,32.84,24.11.2015 11:30,CET,4239,139208.76
CREDIT AGRICOLE,FR0000045072,ACA,Euronext Paris,EUR,8.444,8.866,8.37,8.852,10.07.2020 17:36,CET,5787253,50513314.33
CRESCENT,BE0003836534,OPTI,Euronext Brussels,EUR,0.0378,0.0378,0.0367,0.0376,10.07.2020 17:23,CET,1777824,66463.32
CRH PLC 5PCCumPref,IE0001827264,DD8A,Euronext Dublin,EUR,-,-,-,-,-,UTC,-,-
CRH PLC 7PCCumPref,IE0001827603,DD8B,Euronext Dublin,EUR,-,-,-,-,-,UTC,-,-
CRH PLC ord,IE0001827041,CRG,Euronext Dublin,EUR,31.16,32.32,31.02,32.32,10.07.2020 17:38,UTC,1179771,37795003.88
CROSSJECT,FR0011716265,ALCJ,Euronext Growth Paris,EUR,3.84,3.845,3.46,3.515,10.07.2020 17:35,CET,386150,1405593.5
CROSSWOOD,FR0000050395,CROS,Euronext Paris,EUR,4.42,4.42,4.42,4.42,03.07.2020 16:30,CET,110,486.2
CS BRUX,BE0010566900,-,Euronext Expert Market,EUR,60.4,60.4,60.4,60.4,01.09.2015 11:30,CET,272,16428.8
CS GROUP.,FR0007317813,SX,Euronext Paris,EUR,3.3,3.35,3.26,3.35,10.07.2020 14:34,CET,2102,6948.47
CTAC,NL0000345577,CTAC,Euronext Amsterdam,EUR,1.67,1.68,1.63,1.68,10.07.2020 17:13,CET,10439,17252.99
CTT CORREIOS PORT,PTCTT0AM0001,CTT,Euronext Lisbon,EUR,2.19,2.2,2.17,2.175,10.07.2020 21:35,BST,489288,1067427.52
CYBERGUN,FR0013505583,ALCYB,Euronext Growth Paris,EUR,0.4807,0.4999,0.4515,0.4553,10.07.2020 17:35,CET,456972,213065.37
CYBERGUN BSA 1,FR0013340809,CYBBS,Euronext Growth Paris,EUR,0.001,0.001,0.001,0.001,10.07.2020 17:35,CET,30484,30.48
CYBERGUN BSA 2,FR0013340817,CYBBT,Euronext Growth Paris,EUR,0.0035,0.0035,0.0035,0.0035,30.06.2020 09:00,CET,1155,4.04
CYBERGUN BSA K1,FR0013507977,CYBK1,Euronext Growth Paris,EUR,0.03,0.03,0.03,0.03,01.07.2020 09:19,CET,5000,150
CYBERGUN BSA K2A,FR0013507985,CYBKA,Euronext Growth Paris,EUR,0.016,0.0162,0.016,0.0162,10.07.2020 12:43,CET,94100,1510.62
CYBERGUN BSA K2B,FR0013508009,CYBKB,Euronext Growth Paris,EUR,0.002,0.002,0.002,0.002,09.07.2020 10:20,CET,6960,13.92
D'IETEREN,BE0974259880,DIE,Euronext Brussels,EUR,49.2,50.2,49.05,50.1,10.07.2020 17:35,CET,16300,812787.95
D.L.S.I.,FR0010404368,ALDLS,Euronext Growth Paris,EUR,10.65,10.65,10.65,10.65,10.07.2020 13:28,CET,72,766.8
D2L GROUP,FR0012336675,MLGEL,Euronext Access Paris,EUR,3.5,3.5,3.5,3.5,06.07.2020 16:30,CET,153,535.5
DALATA HOTEL GP.,IE00BJMZDW83,DHG,Euronext Dublin,EUR,2.84,2.93,2.805,2.91,10.07.2020 17:30,UTC,235763,684152.58
DALET,FR0011026749,DLT,Euronext Paris,EUR,8.65,8.65,8.65,8.65,10.07.2020 09:24,CET,121,1046.65
DAMARIS,FR0000077885,MLDAM,Euronext Access Paris,EUR,1.44,1.44,1.44,1.44,17.03.2020 16:30,CET,20,28.8
DAMARTEX,FR0000185423,ALDAR,Euronext Growth Paris,EUR,11.5,11.6,11.4,11.4,10.07.2020 16:28,CET,207,2368.1
DANONE,FR0000120644,BN,Euronext Paris,EUR,59.7,60.96,59.52,60.64,10.07.2020 17:36,CET,1628729,98479710.9
DASSAULT AVIATION,FR0000121725,AM,Euronext Paris,EUR,829.5,829.5,800,827,10.07.2020 17:35,CET,4148,3395141.5
DASSAULT SYSTEMES,FR0000130650,DSY,Euronext Paris,EUR,158,158.75,156.3,156.3,10.07.2020 17:35,CET,244309,38331465.4
DATALEX PLC,IE0000527006,DLE,Euronext Dublin,EUR,0.822,0.96,0.822,0.916,30.04.2019 00:00,UTC,211855,192678.6
DBT,FR0013066750,ALDBT,Euronext Growth Paris,EUR,0.157,0.18,0.151,0.162,10.07.2020 17:35,CET,25672818,4259200.65
DBV TECHNOLOGIES,FR0010417345,DBV,Euronext Paris,EUR,7.55,7.78,7.02,7.525,10.07.2020 17:35,CET,473637,3507852.44
DECEUNINCK,BE0003789063,DECB,Euronext Brussels,EUR,1.32,1.345,1.32,1.33,10.07.2020 17:39,CET,11719,15556.82
DEDALUS FRANCE,FR0000052623,DEDAL,Euronext Paris,EUR,0.8,0.804,0.8,0.8,10.07.2020 17:35,CET,71933,57570.03
DEINOVE,FR0010879056,ALDEI,Euronext Growth Paris,EUR,0.732,0.748,0.722,0.746,10.07.2020 17:23,CET,19055,13996.26
DELFINGEN,FR0000054132,ALDEL,Euronext Growth Paris,EUR,13,13.05,12.6,12.8,10.07.2020 15:36,CET,1991,25753.05
DELTA DRONE,FR0011522168,ALDR,Euronext Growth Paris,EUR,0.0283,0.0289,0.0281,0.0285,10.07.2020 17:35,CET,1553567,43973.94
DELTA DRONE BSA,FR0013239977,ALDBS,Euronext Growth Paris,EUR,-,-,-,-,-,CET,-,-
DELTA DRONE BSA Y,FR0013400991,ALDBY,Euronext Growth Paris,EUR,0.0255,0.04,0.0255,0.039,10.07.2020 15:40,CET,714713,24290.52
DELTA PLUS GROUP,FR0013283108,DLTA,Euronext Paris,EUR,46.8,47.3,46.6,46.7,10.07.2020 17:35,CET,2333,109061.5
DERICHEBOURG,FR0000053381,DBG,Euronext Paris,EUR,2.43,2.44,2.402,2.412,10.07.2020 17:35,CET,227721,551266.43
DESIGN YOUR HOME,SE0007045380,MLDYH,Euronext Access Paris,EUR,0.11,0.12,0.11,0.12,27.11.2018 16:44,CET,22581,2588.91
DEUTSCHE TELEKOM,DE0005557508,DTEL,Traded not listed Brussels,EUR,14.87,14.87,14.83,14.83,10.07.2020 16:57,CET,1683,25021.77
DEVERNOIS,FR0000060840,ALDEV,Euronext Growth Paris,EUR,59.5,59.5,59.5,59.5,18.07.2019 11:30,CET,9,535.5
DEVOTEAM,FR0000073793,DVT,Euronext Paris,EUR,97.5,99.1,97.5,97.8,10.07.2020 17:35,CET,496213,48546451.3
DEXIA,BE0974290224,DEXB,Euronext Expert Market,EUR,0.55,0.55,0.465,0.491,29.11.2019 17:35,CET,138661,70731.83
DGB GROUP N.V.,NL0009169515,DGB,Euronext Amsterdam,EUR,0.625,0.63,0.625,0.63,10.07.2020 15:24,CET,72898,45581.07
DIAGEO,GB0002374006,DGE,Euronext Paris,EUR,30.375,30.575,30.255,30.575,10.07.2020 17:35,CET,629,19109.36
DIAGEO PLC,GB0002374006,GUI1,Euronext Dublin,EUR,-,-,-,-,-,UTC,-,-
DIAGNOSTIC MEDICAL,FR0012202497,DGM,Euronext Paris,EUR,1.54,1.54,1.46,1.485,10.07.2020 17:35,CET,41872,62670.85
DIEGEM KENNEDYCERT,BE0003698124,DIEG,Euronext Brussels,EUR,115.04,118.02,115.04,118.02,10.07.2020 16:30,CET,24,2805.66
DIERK. ANTWERP.,BE0036367895,-,Euronext Expert Market,EUR,96.5,96.5,96.5,96.5,03.09.2019 11:30,CET,2,193
DIERKUNDE ANTW,BE0026342551,-,Euronext Expert Market,EUR,246,246,246,246,22.10.2019 11:30,CET,5,1230
DIETSWELL,FR0010377127,ALDIE,Euronext Growth Paris,EUR,0.74,0.87,0.698,0.752,10.07.2020 17:35,CET,330947,262830.24
DISTRI-LAND CERT,BE0003605160,DISL,Euronext Brussels,EUR,137,137,137,137,08.06.2020 12:21,CET,69,9453
DNXCORP,FR0010436584,ALDNX,Euronext Growth Paris,EUR,5.52,5.52,5.52,5.52,10.07.2020 15:42,CET,20,110.4
DOCK.PETR.AMBES AM,FR0000065260,DPAM,Euronext Paris,EUR,364,364,364,364,10.07.2020 16:42,CET,37,13468
DONEGAL INVESTMENT,IE00BD97C178,DQ7A,Euronext Growth Dublin,EUR,13.4,13.4,13.4,13.4,08.07.2020 17:30,UTC,1,13.4
DONTNOD,FR0013331212,ALDNE,Euronext Growth Paris,EUR,14.25,14.4,14,14.15,10.07.2020 17:27,CET,7839,111552.2
DPA GROUP,NL0009197771,DPA,Euronext Amsterdam,EUR,1.08,1.08,1.02,1.08,10.07.2020 17:35,CET,60461,63023.52
DRAPER ESPRIT PLC,GB00BY7QYJ50,GRW,Euronext Growth Dublin,EUR,4.7,4.7,4.7,4.7,16.06.2020 09:07,UTC,107,502.9
DRONE VOLT,FR0013088606,ALDRV,Euronext Growth Paris,EUR,0.0712,0.0716,0.066,0.0696,10.07.2020 17:09,CET,3920800,271987.87
DRONE VOLT BS,FR0012860542,DRVBS,Euronext Growth Paris,EUR,0.03,0.03,0.03,0.03,20.05.2020 11:30,CET,1010,30.3
DSM KON,NL0000009827,DSM,Euronext Amsterdam,EUR,125,126.7,124.9,126.65,10.07.2020 17:35,CET,403611,51002127.15
DYNAFOND,FR0000052920,MLDYN,Euronext Access Paris,EUR,1.5,1.5,1.5,1.5,10.07.2020 11:30,CET,59,88.5
